Index,Initial x,Initial z,Initial vy,Initial vz,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
55,-0.9690225174358515,0.0,0.19893882714895395,0.19096677148170685,16.95574674671365,2.9401254456334733,22616.03744496616,(45232.07025878843+0j),(13.110872296897764+0j),(1.0000576422667582+0j),(0.9999423610545497+0j),(2.2108205359187516e-05+0j),(0.07627257571581898+0j)
56,-0.9687203080214872,0.0,0.19917493997399793,0.19402727254434637,16.963617262185792,2.9389218015720533,22849.386987124395,(45698.77395236636+0j),(13.466453761973673+0j),(1.000053958402015+0j),(0.9999460445092383+0j),(2.1882427177255085e-05+0j),(0.07425859974652048+0j)
57,-0.9684160108541778,0.0,0.19941289305197765,0.19706008917493806,16.971529987342617,2.937710566364194,23086.939043872884,(46173.868645971765+0j),(13.822551300408755+0j),(1.0000593359888297+0j),(0.9999406675312041+0j),(2.165726687649462e-05+0j),(0.07234554447709289+0j)
58,-0.9681096499748111,0.0,0.1996526418586189,0.20006617009367883,16.97948288392972,2.936491886572091,23328.76179146317,(46657.52356149357+0j),(14.178999464699665+0j),(1.0000604099432349+0j),(0.9999395937111895+0j),(2.1432773886823284e-05+0j),(0.07052683812135571+0j)
59,-0.9678012428374092,0.0,0.19989414318283444,0.2030464502250406,16.987474002120965,2.935265888144057,23574.964928822472,(47149.92132784988+0j),(14.53563611496111+0j),(1.0000581804617155+0j),(0.9999418229259182+0j),(2.120893930211601e-05+0j),(0.06879643876981725+0j)
60,-0.967490800438579,0.0,0.20013735484174422,0.2060018510149927,16.99550147489307,2.9340326773353236,23825.629042674533,(47651.25806436326+0j),(14.892302036250527+0j),(1.000055272423915+0j),(0.9999447306312441+0j),(2.0985812076177425e-05+0j),(0.06714878582865155+0j)
61,-0.9671783274284613,0.0,0.20038223539755667,0.208933280801379,17.003563512734416,2.9327923415718393,24080.87295112143,(48161.74351635849+0j),(15.248840546936805+0j),(1.0000554684313818+0j),(0.9999445346516261+0j),(2.076336689415049e-05+0j),(0.0655787564219042+0j)
62,-0.9668638222046881,0.0,0.2006287438756257,0.21184163522288346,17.011658398673916,2.931544950262407,24340.800519076034,(48681.601017610425+0j),(15.605096883204597+0j),(0.9999999762716709+0.00021784578611578693j),(0.9999999762716709-0.00021784578611578693j),(2.054164526303913e-05+0j),(0.06408162714845496+0j)
63,-0.9665472769883086,0.0,0.20087683948253315,0.21472779766895114,17.01978448359366,2.93029055555874,24605.534280273077,(49211.068540225526+0j),(15.960918665449901+0j),(0.9999999833667386+0.00018239946577204813j),(0.9999999833667386-0.00018239946577204813j),(2.0320635195204183e-05+0j),(0.06265303526449517+0j)
64,-0.9662286778829524,0.0,0.20112648132200772,0.21759263975527243,17.027940181818213,2.929029193070495,24875.198781770272,(49750.3975434402+0j),(16.316154037370307+0j),(0.9999999891590012+0.000147246300101529j),(0.9999999891590012-0.000147246300101529j),(2.0100342993379854e-05+0j),(0.061288953129089295+0j)
65,-0.9659080049162329,0.0,0.20137762810768212,0.22043702182849212,17.036123966947848,2.9277608825347596,25149.92711674024,(50299.854213599705+0j),(16.670652231546583+0j),(0.9999999922155952+0.0001247834669359397j),(0.9999999922155952-0.0001247834669359397j),(1.9880773741511006e-05+0j),(0.05998565539885857+0j)
66,-0.9655852320636685,0.0,0.20163023787139217,0.22326179349482767,17.04433436791881,2.9264856284430913,25429.864392274816,(50859.71953799529+0j),(17.024262870201063+0j),(0.9999999949096312+0.00010086596001373914j),(0.9999999949096312-0.00010086596001373914j),(1.9661921608405727e-05+0j),(0.0587396944986565+0j)
67,-0.965260327255305,0.0,0.20188426766504464,0.22606779416636968,17.052569965276803,2.9252034206301523,25715.14480297044,(51430.289586497085+0j),(17.376835437327326+0j),(0.9999999969514117+7.807733696356857e-05j),(0.9999999969514117-7.807733696356857e-05j),(1.9443799845051184e-05+0j),(0.057547877671328795+0j)
68,-0.9649332523632419,0.0,0.20213967325289403,0.2288558536290064,17.060829387637593,2.9239142348245992,26005.946044670953,(52011.87590137564+0j),(17.728218808112384+0j),(0.99999999821003+5.984611213515696e-05j),(0.99999999821003-5.984611213515696e-05j),(1.9226372281399273e-05+0j),(0.056407246026887514+0j)
69,-0.9646039631730162,0.0,0.2023964087995817,0.23162679262747876,17.069111308321833,2.922618033161938,26302.40297245261,(52604.805925895555+0j),(18.078260749035937+0j),(0.9999999990919402+4.253835063124305e-05j),(0.9999999990919402-4.253835063124305e-05j),(1.9009672921093085e-05+0j),(0.05531505569152229+0j)
70,-0.964272409332946,0.0,0.202654426538284,0.2343814234649991,17.07741444215109,2.921314764669089,26604.711731850897,(53209.423444908134+0j),(18.42680738529734+0j),(0.999999999677916+2.5366252333325795e-05j),(0.999999999677916-2.5366252333325795e-05j),(1.8793664263589143e-05+0j),(0.05426876067384401+0j)
71,-0.9639385342862645,0.0,0.20291367643275507,0.23712055062356482,17.08573754237988,2.920004365711773,26913.044732894406,(53826.08908751897+0j),(18.773702671033888+0j),(1.0000304011232026+0j),(0.9999695997981389+0j),(1.8578351321262945e-05+0j),(0.05326599752963443+0j)
72,-0.9636022751820583,0.0,0.2031741058203207,0.23984497139674057,17.09407939776094,2.918686760415472,27227.590446365175,(54455.180874366626+0j),(19.118787820929505+0j),(1.0000346668322988+0j),(0.999965334373961+0j),(1.8363726926644804e-05+0j),(0.052304571260853326+0j)
73,-0.9632635627652656,0.0,0.20343565903826247,0.24255547654076096,17.102438829721816,2.917361861056935,27548.550879612234,(55097.09482982621+0j),(19.461900759794407+0j),(1.0000407350761598+0j),(0.9999592665791621+0j),(1.814977500449e-05+0j),(0.05138244266930835+0j)
74,-0.962922321244057,0.0,0.2036982770296044,0.24525285094431337,17.11081468963991,2.9160295684287774,27876.12284952447,(55752.245613520376+0j),(19.802875512298023+0j),(1.000045826237822+0j),(0.9999541758648088+0j),(1.7936497225954372e-05+0j),(0.05049771682194405+0j)
75,-0.9625784681338808,0.0,0.20396189692653732,0.24793787431735442,17.11920585620357,2.9146897721785137,28210.537550730496,(56421.06724085882+0j),(20.14154159728187+0j),(1.000047539596757+0j),(0.9999524626655809+0j),(1.7723873543987843e-05+0j),(0.049648632663089+0j)
76,-0.9622319140768126,0.0,0.20422645160837227,0.2506113218998071,17.12761123284706,2.913342351123869,28552.006975727818,(57104.01384546149+0j),(20.47772339558266+0j),(1.0000505424158854+0j),(0.9999494601395739+0j),(1.7511903824427666e-05+0j),(0.048833553451215074+0j)
77,-0.9618825626341018,0.0,0.204491869230689,0.2532739651944628,17.13602974524312,2.9119871735446985,28900.784543135178,(57801.56050572357+0j),(20.81123948680001+0j),(1.0000496555728695+0j),(0.9999503468911821+0j),(1.730056841202327e-05+0j),(0.048050958261025234+0j)
78,-0.9615303100507168,0.0,0.2047580727226786,0.25592657272380614,17.144460338843484,2.9106240974536592,29257.102085084374,(58514.20415307888+0j),(21.141901972274482+0j),(1.000052870965108+0j),(0.9999471318280799+0j),(1.7089868406436027e-05+0j),(0.047299434146993585+0j)
79,-0.9611750449899742,0.0,0.2050249792491243,0.25856991081350406,17.15290197645388,2.9092529708467185,29621.232272487836,(59242.46452809589+0j),(21.4695157521508+0j),(1.0000512706135314+0j),(0.9999487320170269+0j),(1.6879785414164704e-05+0j),(0.04657766907423382+0j)
80,-0.9608166482341807,0.0,0.20529249963138915,0.2612047444111448,17.16135363582308,2.9078736319328313,29993.445738312726,(59986.88524143813+0j),(21.793877794953044+0j),(1.0000551428121887+0j),(0.9999448602306695+0j),(1.6670308723491034e-05+0j),(0.04588444559417073+0j)
81,-0.960454992351767,0.0,0.20556053772552385,0.2638318379336004,17.16981430724492,2.906485909347114,30374.017455594425,(60748.03489472741+0j),(22.114776344063912+0j),(1.0000540849827064+0j),(0.9999459179400646+0j),(1.6461438683963992e-05+0j),(0.04521863501815443+0j)
82,-0.9600899413220196,0.0,0.2058289897428743,0.2664519561587043,17.178282991144215,2.9050896223480853,30763.254164500635,(61526.50831274811+0j),(22.431990111653704+0j),(1.0000534484279338+0j),(0.9999465544290739+0j),(1.6253158909390914e-05+0j),(0.044579192264544244+0j)
83,-0.9597213501335641,0.0,0.20609774355039498,0.2690658651485363,17.186758695650536,2.9036845809858636,31161.463929112015,(62322.92784217857+0j),(22.745287433202765+0j),(1.0000531942346476+0j),(0.9999468085932377+0j),(1.604546021563083e-05+0j),(0.04396515115380152+0j)
84,-0.959349064307633,0.0,0.2063666778409513,0.2716743332413796,17.19524043410908,2.902270586280701,31568.97240309306,(63137.944790347785+0j),(23.054425335762662+0j),(1.0000517552690074+0j),(0.9999482474060651+0j),(1.5838338090539746e-05+0j),(0.043375620309377645+0j)
85,-0.9589729194016705,0.0,0.20663566130297237,0.27427813207458007,17.203727222557745,2.9008474303628495,31986.120483588264,(63972.24095154475+0j),(23.359148606332408+0j),(1.0000509307789602+0j),(0.99994907181591+0j),(1.5631786580485618e-05+0j),(0.04280977945008929+0j)
86,-0.9585927404433326,0.0,0.20690455167971847,0.2768780376798229,17.212218077112798,2.8994148966107867,32413.275276940913,(64826.53026118045+0j),(23.65918877357811+0j),(1.0000529959597548+0j),(0.9999470068463869+0j),(1.5425778353065163e-05+0j),(0.04226687607812007+0j)
87,-0.9582083413064175,0.0,0.2071731947486562,0.2794748316463172,17.220712011254438,2.8979727597739164,32850.7802971923,(65701.56057916426+0j),(23.954263032646356+0j),(1.0000506983982878+0j),(0.9999493041712085+0j),(1.522033895012583e-05+0j),(0.04174622274121657+0j)
88,-0.9578195240229219,0.0,0.20744142320822884,0.28206930235374156,17.22920803299684,2.896520786085256,33299.07098716014,(66598.11563121369+0j),(24.244073107696334+0j),(1.0000491316280953+0j),(0.9999508707844574+0j),(1.5015433923232504e-05+0j),(0.0412471945334761+0j)
89,-0.9574260780185663,0.0,0.20770905545123466,0.28466224629304476,17.23770514190559,2.8950587333658784,33758.511198606284,(67517.01708684734+0j),(24.528304022537238+0j),(1.0000505752170334+0j),(0.9999494273389775+0j),(1.4811079705740297e-05+0j),(0.04076922722934616+0j)
90,-0.9570277792689961,0.0,0.2079758942230965,0.28725446948240047,17.246202325936192,2.8935863511177735,34229.56341720594,(68459.12681980463+0j),(24.806622790794407+0j),(1.0000500874980847+0j),(0.9999499150090464+0j),(1.460725759413273e-05+0j),(0.0403118154601413+0j)
91,-0.956624389363637,0.0,0.20824172514062728,0.2898467889891437,17.25469855806167,2.8921033806121312,34712.67468342792,(69425.34935245187+0j),(25.078677007957165+0j),(1.00005054620736+0j),(0.9999494563534358+0j),(1.4403965481296967e-05+0j),(0.039874511704533044+0j)
92,-0.956215654467959,0.0,0.20850631505924566,0.2924400345752749,17.263192792645203,2.890609554969711,35208.33532980589,(70416.63450795131+0j),(25.34409332873455+0j),(1.0000498694394706+0j),(0.9999501330487264+0j),(1.4201182629545054e-05+0j),(0.03945692539408793+0j)
93,-0.95580130417289,0.0,0.20876941026634593,0.2950350504715256,17.27168396152662,2.8891045992418793,35716.99014686139,(71433.98027972384+0j),(25.60247582128952+0j),(1.0000489859355877+0j),(0.9999510164606021+0j),(1.3998942044704592e-05+0j),(0.03905872254147658+0j)
94,-0.9553810502147526,0.0,0.20903073447946713,0.29763269731286157,17.280170969751904,2.887588230485759,36239.21798310454,(72478.43595241188+0j),(25.853404178195106+0j),(1.000049144889376+0j),(0.9999508575231296+0j),(1.3797207353448082e-05+0j),(0.0386796258304949+0j)
95,-0.954954585051952,0.0,0.20928998662145618,0.30023385424109095,17.288652690904243,2.886060157844202,36775.55275449361,(73551.10549539124+0j),(26.096431762901148+0j),(1.000049464976459+0j),(0.9999505374724814+0j),(1.3595989930677166e-05+0j),(0.038319415046708806+0j)
