Index,Initial x,Initial z,Initial vx,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
279,-2.2230327255463536,0.0,-0.0027916027232711155,1.7603756982930896,39.447000665017846,2.7441371578673732,99514.62863476855,(-199029.2572645127+0j),(0.9999999996031405+1.7781538985097976e-05j),(0.9999999996031405-1.7781538985097976e-05j),(-5.024512173204339e-06+0j),(-2.745822277550138+0j),(-0.36418963025247764+0j)
280,-2.222513263381287,0.0,-0.002795658933342172,1.7594072760067532,39.45209271662396,2.745447715846978,99754.88308161164,(-199509.766158211+0j),(0.9999999996877176+5.311354363225922e-05j),(0.9999999996877176-5.311354363225922e-05j),(-5.012324544561703e-06+0j),(-2.7360023584955213+0j),(-0.36549676095670164+0j)
281,-2.221967499670591,0.0,-0.0027999313411793294,1.7583914261146918,39.45743952588754,2.7468176505816593,100002.57518453879,(-200005.1503640777+0j),(0.9999999998462872+6.32172484122617e-05j),(0.9999999998462872-6.32172484122617e-05j),(-4.999973763190038e-06+0j),(-2.725705406456898+0j),(-0.36687750540873504+0j)
282,-2.221416613073884,0.0,-0.0028042552357304914,1.7573676946640882,39.46283338136472,2.7481932535611167,100257.60216770261,(-200515.20433041808+0j),(0.9998635338951121+0j),(1.0001364844332816+0j),(-4.987322056858381e-06+0j),(-2.714909040777575+0j),(-0.36833646541380927+0j)
283,-2.220837821890379,0.0,-0.0028088106256292404,1.756293880725566,39.46849710194684,2.7496308225032777,100509.61831406163,(-201019.2366231486+0j),(1.000000000055225+2.7014938520699655e-05j),(1.000000000055225-2.7014938520699655e-05j),(-4.974754410585649e-06+0j),(-2.704034025282601+0j),(-0.3698178316729923+0j)
284,-2.2204269583050404,0.0,-0.0028120521813356884,1.7555327115236343,39.4725155179071,2.7506465441216252,100760.5825580753,(-201519.33136409643+0j),(0.9999999999612661+2.3162888500633296e-05j),(0.9999999999612661-2.3162888500633296e-05j),(-4.962257931807088e-06+0j),(-2.6930281527832083+0j),(-0.3713292038802166+0j)
285,-2.219939514432735,0.0,-0.0028159064631710687,1.754630837433204,39.47728072712132,2.7518465001560934,100685.22075565005,(-201370.44150633411+0j),(1.0000000007827794+2.7043895228527395e-05j),(1.0000000007827794-2.7043895228527395e-05j),(-4.966576790284242e-06+0j),(-2.696328176222461+0j),(-0.37087473580497254+0j)
286,-2.219450573763603,0.0,-0.0028197819800747557,1.7537274582651807,39.48205820282542,2.753044637437977,100890.00908550156,(-201780.01816604723+0j),(0.9999999994194464+5.4245923770996105e-05j),(0.9999999994194464-5.4245923770996105e-05j),(-4.9562106042404345e-06+0j),(-2.6872009884414667+0j),(-0.37213442697488686+0j)
287,-2.2189369142049316,0.0,-0.0028238636743022328,1.7527797608699596,39.48707468507202,2.754297456519439,101098.25317482417,(-202183.13256841688+0j),(1.0000608682328789+0j),(0.999939133366735+0j),(-4.945683870003221e-06+0j),(-2.67806199791006+0j),(-0.373404350153357+0j)
288,-2.218397274840724,0.0,-0.0028281632428400227,1.7517856120388957,39.49234213705127,2.7556071898397687,101305.55401367573,(-202598.3090850151+0j),(1.000000000043489+6.406240112192196e-05j),(1.000000000043489-6.406240112192196e-05j),(-4.93556355207023e-06+0j),(-2.668478390250176+0j),(-0.3747453993458268+0j)
