Index,Initial x,Initial y,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
-737,1.1101311473370468,0.6119010448082756,-0.5716294627624212,19.4939082511182,2.8646182607578488,14.347534327978254,(-28.66017703617559+0j),(0.999999999972436+6.346249860381351e-06j),(0.999999999972436-6.346249860381351e-06j),(-0.034891619781225416+0j),(0.6607405298344138+0.7506143831780074j),(0.6607405298344138-0.7506143831780074j)
-736,1.1094111815841814,0.6113421309895567,-0.5691960646293259,19.49817999996192,2.8662443018996915,14.288156926228496,(-28.541276877612173+0j),(0.9999999999726097+6.237166781428495e-06j),(0.9999999999726097-6.237166781428495e-06j),(-0.0350369748451349+0j),(0.6579347045300559+0.7530749793841426j),(0.6579347045300559-0.7530749793841426j)
-735,1.1086873678930158,0.6107874169603961,-0.5667703685076831,19.502456024331792,2.867851051623168,14.227263132325144,(-28.419338957813757+0j),(0.9999999999765413+5.915266799153041e-06j),(0.9999999999765413-5.915266799153041e-06j),(-0.03518730683676469+0j),(0.6551197701906408+0.7555250404221446j),(0.6551197701906408-0.7555250404221446j)
-734,1.1079597759660933,0.6102368963176842,-0.5643523435608515,19.506736292123215,2.8694387452514194,14.164890222126122,(-28.294437808828402+0j),(-0.03534263542399235+0j),(0.999999999975993+6.118818375257358e-06j),(0.999999999975993-6.118818375257358e-06j),(0.6522957180144195+0.7579645745413509j),(0.6522957180144195-0.7579645745413509j)
-733,1.1072284738963074,0.6096905628641953,-0.5619419589516743,19.51102077144703,2.871007614820837,14.101075040428787,(-28.166647097611666+0j),(0.9999999999741673+6.131940917484505e-06j),(0.9999999999741673-6.131940917484505e-06j),(-0.035502983246167026+0j),(0.6494625397596825+0.7603935885108629j),(0.6494625397596825-0.7603935885108629j)
-732,1.1064935282046604,0.6091484106028703,-0.5595391838432185,19.51530943062375,2.8725578891393524,14.03585400316033,(-28.036039630430842+0j),(0.9999999999727789+6.131894223752444e-06j),(0.9999999999727789-6.131894223752444e-06j),(-0.03566837589011082+0j),(0.6466202277516704+0.7628120876479259j),(0.6466202277516704-0.7628120876479259j)
-731,1.1057550038772483,0.6086104337308651,-0.5571439873986119,19.51960223817764,2.87408979384449,13.96926309727788,(-27.902687352677898+0j),(-0.03583884187801093+0j),(0.9999999999770692+5.88429729393221e-06j),(0.9999999999770692-5.88429729393221e-06j),(0.6437687748896774+0.7652200758452423j),(0.6437687748896774-0.7652200758452423j)
-730,1.1050129643995767,0.6080766266346034,-0.5547563387805536,19.52389916283072,2.875603551459048,13.90133788260298,(-27.766661352551044+0j),(0.9999999999773458+5.873274630972222e-06j),(0.9999999999773458-5.873274630972222e-06j),(-0.036014412655062146+0j),(0.6409081746539917+0.7676175555973362j),(0.6409081746539917-0.7676175555973362j)
-729,1.1042674717930057,0.6075469838845136,-0.5523762071530868,19.528200173498774,2.877099381446248,13.832113492140174,(-27.62803186169594+0j),(0.9999999999769378+5.820101763885185e-06j),(0.9999999999769378-5.820101763885185e-06j),(-0.03619512258461413+0j),(0.63803842110933+0.7700045280306878j),(0.63803842110933-0.7700045280306878j)
-728,1.103518586647302,0.6070215002306283,-0.5500035616815324,19.53250523928624,2.8785775002627583,13.761624634190444,(-27.48686825943649+0j),(0.9999999999769988+5.911188155874664e-06j),(0.9999999999769988-5.911188155874664e-06j),(-0.036381008944604554+0j),(0.6351595089104627+0.772380992930383j),(0.6351595089104627-0.772380992930383j)
