Index,Initial x,Initial z,Initial vy,Jacobi Constant,Period,Stability Index,Eig1,Eig2,Eig3,Eig4
115,0.8941006006441432,-6.721727722228934e-55,0.47356823308165114,3.0144433982314887,1.3927734719526697,1.0000000008092476,(0.9999597702908445+0j),(0.20018891867493213+0.9797573152733566j),(0.4503480986744872-0.8928530618305567j),(1.000040231331882+0j)
116,0.8910976096260963,-1.752269555027011e-64,0.4722987308410759,3.0094856973587354,1.4524180998417495,1.0000000005103487,(0.99996805215741+0j),(0.15038929299463683+0.9886268560706208j),(0.42146510199005416-0.9068446216438819j),(1.0000319488677678+0j)
117,0.888113390732205,-7.745247903705957e-38,0.4713358012066693,3.004820096692306,1.512089439833827,1.0000000003296698,(0.999974322725143+0j),(0.10119425793098913+0.9948666856184307j),(0.39340834151008053-0.9193638435517314j),(1.0000256779387555+0j)
118,0.8851466313800127,-1.1156453995513586e-47,0.4706553001968756,3.0004178586920625,1.5717798161878709,1.0000000002173297,(0.9999791517385128+0j),(0.05277661259159843+0.99860634343826j),(0.36626919586511286-0.9305089339497231j),(1.0000208487006605+0j)
119,0.8821960285923338,2.0041303374447246e-38,0.4702360487239624,2.996253793038635,1.6314830211735933,1.000000000147671,(0.9999828146402456+0j),(0.005292380805292929+0.9999859952505598j),(0.340128380731362-0.9403790111550715j),(1.0000171856596343+0j)
120,0.8792602920619358,1.6952427793245703e-48,0.4700594206704884,2.992305715049151,1.6911940001826438,1.0000000001028817,(0.9999856556521949+0j),(-0.04111909992772718+0.999154252161952j),(0.31505653260958083-0.9490729061879076j),(1.0000143445579814+0j)
121,0.8763381450185866,1.1229625538127863e-58,0.47010899847089943,2.988553998318162,1.7509086080671055,1.0000000000739497,(0.9999878386788927+0j),(-0.08633492930933548+0.9962661692407854j),(0.29111481534555295-0.956688122789376j),(1.000012161473252+0j)
122,0.873428323630068,5.855062504403896e-69,0.47037028427308886,2.9849812035271284,1.8106234192689001,1.0000000000540807,(0.9999895999831466+0j),(-0.1302482536159821+0.9914814130495885j),(0.2683555411950543-0.9633199382914539j),(1.0000104001291634+0j)
123,0.870529575436055,6.526127208053538e-41,0.47083045694643666,2.981571769033081,1.87033557883522,1.0000000000410314,(0.9999909411875987+0j),(-0.17276775179426296+0.9849625901186388j),(0.24682279863835555-0.969060630751386j),(1.0000090588983954+0j)
124,0.8676406571536689,2.220561110459898e-51,0.4714781670087508,2.978311751753782,1.930042684704886,1.0000000000321894,(0.9999919763930055+0j),(-0.21381701591238994+0.9768737296600907j),(0.22655307963356702-0.973998820383524j),(1.000008023675082+0j)
125,0.8647603320830908,6.14363233150659e-62,0.47230336301795633,2.975188609164144,1.9897426940527643,1.0000000000254694,(0.9999928628830632+0j),(-0.2533338428433515+0.9673789144199153j),(0.20757589956177774-0.9782189151315122j),(1.000007137171403+0j)
126,0.8618873672651818,-2.7402671729564663e-40,0.47329714416953833,2.972191015033736,2.049433848244246,1.0000000000210518,(0.9999935112892249+0j),(-0.29126945318806047+0.9566410537051052j),(0.1899144037387964-0.9818006514830269j),(1.0000064887561595+0j)
127,0.8590205304900411,-3.731265446926977e-40,0.47445163480768987,2.9693087029704923,2.1091146122564846,1.0000000000178297,(0.999994028467029+0j),(-0.3275876524729918+0.9448207925009586j),(0.17358595503167756-0.9848187225148096j),(1.0000059715716951+0j)
