Index,Initial x,Initial z,Initial vx,Initial vy,Initial vz,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
64,1.177565856386558,-7.25078291634655e-14,1.205552631198836e-13,-0.2337454787777337,-0.0017691292352074,20.183298298640057,3.120760156816944,2933.276206313436,(5866.552242169002+0j),(0.00017045787207616665+0j),(0.9999926845101588+0.0038249333878488186j),(0.9999926845101588-0.0038249333878488186j),(1.000061920304399+0j),(0.9999380838911158+0j)
65,1.1775657831590256,-7.266162458670337e-14,1.2332025962161793e-13,-0.2337452847761763,-0.0018058184215834,20.1832990262298,3.120760095543498,2933.269647147617,(5866.539123836983+0j),(0.00017045825623497263+0j),(0.9999923772346565+0.0039045399052009917j),(0.9999923772346565-0.0039045399052009917j),(1.0000602741260116+0j),(0.9999397299243822+0j)
66,1.1775657076742645,-7.362804126342113e-14,1.1731137603060244e-13,-0.2337450847946754,-0.0018428741632234,20.18329977625077,3.120760032381193,2933.262885881192,(5866.525601303741+0j),(0.00017045864856993443+0j),(0.9999920605726293+0.003984760467206859j),(0.9999920605726293-0.003984760467206859j),(1.000060489522639+0j),(0.9999395147188804+0j)
67,1.177565629879102,-7.487749443964633e-14,1.228349764795299e-13,-0.2337448786923482,-0.0018803001119844,20.183300549230623,3.120759967285548,2933.256003170222,(5866.511665114034+0j),(0.00017045904414335122+0j),(0.9999917346604217+0.004065642314831088j),(0.9999917346604217-0.004065642314831088j),(1.0000622329028501+0j),(0.9999377714623268+0j)
68,1.177565549719232,-7.652968612885718e-14,1.2665758746389368e-13,-0.233744666325323,-0.0019180999557341,20.18330134570952,3.1207599002111124,2933.248737918698,(5866.49730537793+0j),(0.00017045946935850757+0j),(0.9999913989488565+0.004147343259082565j),(0.9999913989488565-0.004147343259082565j),(1.0000638752323847+0j),(0.9999361290948758+0j)
69,1.1775654671391742,-7.453745265345247e-14,1.2050172788219445e-13,-0.2337444475465466,-0.0019562774187143,20.18330216623918,3.120759831111497,2933.241441154955,(5866.482511684214+0j),(0.00017045989038372977+0j),(0.9999910522566928+0.00423013075876634j),(0.9999910522566928-0.00423013075876634j),(1.000062566811684+0j),(0.9999374374098985+0j)
70,1.1775653820822685,-7.86244815259353e-14,1.1890794717216026e-13,-0.23374422220606,-0.0019948362619086,20.183303011382502,3.120759759939203,2933.23372247232,(5866.467274484301+0j),(0.00017046034308309147+0j),(0.9999906954730101+0.004313686354370368j),(0.9999906954730101-0.004313686354370368j),(1.0000618271758346+0j),(0.9999381770634125+0j)
71,1.1775652944906267,-7.970512656465929e-14,1.208596666614085e-13,-0.2337439901504778,-0.0020337802833491,20.18330388171576,3.1207596866458047,2933.22601849442,(5866.451583396816+0j),(0.0001704607866478296+0j),(0.9999903281771643+0.0043979088237578925j),(0.9999903281771643-0.0043979088237578925j),(1.0000630002211877+0j),(0.9999370042074928+0j)
72,1.1775652043051197,-7.751985948204768e-14,1.1597754883042788e-13,-0.2337437512230215,-0.0020731133185291,20.18330477782584,3.1207596111818874,2933.217898974557,(5866.435427390285+0j),(0.00017046125850497457+0j),(0.9999899495271675+0.0044831489566370215j),(0.9999899495271675-0.0044831489566370215j),(1.0000621119387072+0j),(0.9999378923000862+0j)
73,1.1775651114653634,-7.946478272749167e-14,1.1787990121514068e-13,-0.2337435052639258,-0.0021128392406966,20.18330570031373,3.120759533496809,2933.2094833336846,(5866.418796205621+0j),(0.00017046175453895978+0j),(0.999989560394361+0.004569274899908688j),(0.999989560394361-0.004569274899908688j),(1.0000607123140388+0j),(0.9999392916446875+0j)
