Index,Initial x,Initial z,Initial vx,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
47,1.1776325902404383,0.0,0.00012816791916180672,-0.22486035015722505,19.74100039615416,3.1248570280060823,97.72525966174985,(-195.4454028050979+0j),(-0.005116518408712247+0j),(1.0001017460070558+0j),(0.9998982633931827+0j),(0.8967594381594666+0.4425183725802568j),(0.8967594381594666-0.4425183725802568j)
48,1.1776326524914462,0.0,0.0001299086760770488,-0.22486355229764138,19.7410351542146,3.124855605212209,100.41341192862272,(-200.82184431927044+0j),(-0.004979537980782502+0j),(1.0001013786612387+0j),(0.9998986308092319+0j),(0.8967694339964867+0.4424981155313442j),(0.8967694339964867-0.4424981155313442j)
49,1.177632715357994,0.0,0.00013164356987894208,-0.22486678624624484,19.741070261012837,3.124854168263507,103.12795559175329,(-206.25106272364027+0j),(-0.004848459871693876+0j),(1.0001013031758856+0j),(0.9998987062036981+0j),(0.896779530245454+0.4424776538221111j),(0.896779530245454-0.4424776538221111j)
50,1.1776327788459822,0.0,0.0001333729976014116,-0.2248700523111898,19.741105720000533,3.1248527170224074,105.86914049645044,(-211.73355807599964+0j),(-0.004722916907488845+0j),(1.0001008302853103+0j),(0.9998991790379921+0j),(0.8967897278986346+0.4424569854061337j),(0.8967897278986346-0.4424569854061337j)
51,1.1776328429613956,0.0,0.0001350973371827691,-0.22487335080445295,19.74114153466587,3.1248512513496305,108.63721847564501,(-217.2698343795485+0j),(-0.004602571745990746+0j),(1.000099760217136+0j),(0.9999002489754619+0j),(0.8968000279689277+0.4424361081943092j),(0.8968000279689277-0.4424361081943092j)
52,1.1776329077102563,0.0,0.00013681694845424876,-0.22487668204042716,19.741177708533932,3.1248497711048073,111.43244461748988,(-222.86040212111618+0j),(-0.004487113871507336+0j),(1.000100116305548+0j),(0.9998998928718142+0j),(0.8968104314800398+0.44241502007481265j),(0.8968104314800398-0.44241502007481265j)
53,1.1776329730986554,0.0,0.00013853217488851282,-0.22488004633725459,19.741214245166734,3.1248482761458853,114.2550750428387,(-228.50577382864353+0j),(-0.00437625703936431+0j),(1.0000992494392065+0j),(0.9999007596105498+0j),(0.8968209394436983+0.4423937189591892j),(0.8968209394436983-0.4423937189591892j)
54,1.1776330391327456,0.0,0.00014024334432972518,-0.22488344401603808,19.741251148163588,3.1248467663294837,117.1053695909037,(-234.20646944492793+0j),(-0.004269736886265895+0j),(1.0000986072134215+0j),(0.9999014016754004+0j),(0.8968315529049249+0.4423722026906399j),(0.8968315529049249-0.4423722026906399j)
55,1.1776331058187386,0.0,0.00014195077024512065,-0.22488687540125493,19.741288421161315,3.124845241510704,119.9835904255388,(-239.9630135042778+0j),(-0.004167308891643829+0j),(1.000097680104238+0j),(0.9999023285890472+0j),(0.8968422729239911+0.44235046908052633j),(0.8968422729239911-0.44235046908052633j)
56,1.1776331731628953,0.0,0.00014365475223495196,-0.22489034081995188,19.741326067834596,3.1248437015434907,122.89000123746752,(-245.77593372831353+0j),(-0.004068746623405+0j),(1.0000975492203548+0j),(0.9999024593878684+0j),(0.8968531005471849+0.4423285159676536j),(0.8968531005471849-0.4423285159676536j)
