Index,Initial x,Initial z,Initial vx,Initial vy,Initial vz,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
790,-0.3008571082400116,1.661356690855699e-11,-2.0309111986376252e-10,-0.3676890175623218,-2.085805650735642,6.281773276977584,2.466869023431215,1.0000833479364342,(0.8817971450947406+0.4716288742204527j),(0.8817971450947406-0.4716288742204527j),(1.0129946923211413+0j),(0.9871720033222247+0j),(0.9999990809497933+0j),(1.0000009191834942+0j)
791,-0.3004619009991434,1.95256005467053e-11,-2.570864042615125e-10,-0.3702115228954606,-2.087380697862662,6.281771125532011,2.467583368706248,1.000083656536472,(0.8815777820363049+0.4720387847801518j),(0.8815777820363049-0.4720387847801518j),(1.0130188822314143+0j),(0.987148430548484+0j),(0.9999990017491235+0j),(1.0000009984203126+0j)
792,-0.3000676549125362,1.940700777245865e-11,-2.094461603029884e-10,-0.3727365237141702,-2.088951982765877,6.281768971085716,2.4682976076181093,1.0000839645129898,(0.8813584149774305+0.4724482452503673j),(0.8813584149774305-0.4724482452503673j),(1.0130429795361129+0j),(0.9871249492718873+0j),(0.9999990923041221+0j),(1.0000009078218006+0j)
793,-0.2996743671209444,2.0357355405722703e-11,-2.149774511552562e-10,-0.3752640124887722,-2.090519503276985,6.281766813656657,2.469011734509916,1.0000842718661005,(0.8811390458741071+0.47285725322644107j),(0.8811390458741071-0.47285725322644107j),(1.013066984535014+0j),(0.9871015589775+0j),(0.99999909251208+0j),(1.0000009076147205+0j)
794,-0.2992820347594345,2.124775685308516e-11,-2.1913171306102395e-10,-0.377793981629705,-2.0920832573486807,6.281764653264111,2.4697257437085787,1.000084578590129,(0.8809196761404188+0.47326580721814504j),(0.8809196761404188-0.47326580721814504j),(1.013090897363965+0j),(0.9870782595953059+0j),(0.9999990858255352+0j),(1.0000009143020667+0j)
795,-0.298890654974051,2.3591820732814342e-11,-2.5102768683327045e-10,-0.3803264235670495,-2.0936432429311607,6.28176248992715,2.4704396295947157,1.0000848846811805,(0.8807003073001408+0.4736739055786395j),(0.8807003073001408-0.4736739055786395j),(1.0131147181821607+0j),(0.9870550509228594+0j),(0.9999990769874627+0j),(1.0000009231604514+0j)
796,-0.2985002249162692,2.42464656114334e-11,-2.5273520163477717e-10,-0.3828613307242661,-2.0951994580132047,6.281760323665181,2.471153386579516,1.000085190135168,(0.8804809409658971+0.47408154646735945j),(0.8804809409658971-0.47408154646735945j),(1.0131384472379268+0j),(0.9870319327756072+0j),(0.9999990006544918+0j),(1.0000009994925543+0j)
797,-0.2981107417528297,2.453564861327853e-11,-2.530526181198024e-10,-0.3853986955652979,-2.0967519005479227,6.281758154496979,2.471867009148249,1.000085494946658,(0.8802615783734609+0.4744887287839517j),(0.8802615783734609-0.4744887287839517j),(1.0131620845668707+0j),(0.9870089050738352+0j),(0.9999990316070628+0j),(1.0000009685374767+0j)
798,-0.2977222026523317,2.3920766700916225e-11,-2.4912261530554127e-10,-0.387938510530244,-2.098300568554113,6.2817559824419815,2.4725804917988112,1.0000857991128198,(0.8800422211963237+0.47489545061469074j),(0.8800422211963237-0.47489545061469074j),(1.013185630434114+0j),(0.9869859675441615+0j),(0.9999990511672324+0j),(1.0000009489751431+0j)
799,-0.2973346048064478,2.042262859709988e-11,-2.001060924306805e-10,-0.3904807681374747,-2.099845459954196,6.2817538075181645,2.473293829141081,1.0000861026286354,(0.8798228708345047+0.47530171053353665j),(0.8798228708345047-0.47530171053353665j),(1.0132090849959297+0j),(0.9869631200814621+0j),(0.9999991110240565+0j),(1.000000889079082+0j)
800,-0.296947945405878,2.5207892843592432e-11,-2.5580997482445367e-10,-0.3930254608673504,-2.101386572758559,6.281751629744599,2.4740070157796854,1.000086405493311,(0.8796035290244046+0.47570750659373634j),(0.8796035290244046-0.47570750659373634j),(1.0132324484761035+0j),(0.9869403622661168+0j),(0.9999990325118837+0j),(1.0000009676284645+0j)
801,-0.2965622216465529,2.184493411309857e-11,-2.0961430479617736e-10,-0.3955725811938524,-2.102923905015678,6.281749449140437,2.4747200463532932,1.0000867076982698,(0.8793841967736704+0.47611283803715965j),(0.8793841967736704-0.47611283803715965j),(1.0132557209503137+0j),(0.9869176942665613+0j),(0.9999991064598857+0j),(1.0000008936434812+0j)
802,-0.2961774307460041,2.4393615333603336e-11,-2.558910916270561e-10,-0.398122121660531,-2.1044574546902286,6.281747265723794,2.475432915596051,1.000087009244223,(0.879164875950945+0.4765177027057137j),(0.879164875950945-0.4765177027057137j),(1.0132789026956954+0j),(0.9868951155570429+0j),(0.9999990483984426+0j),(1.0000009517361919+0j)
803,-0.2957935699145127,2.4847886986413686e-11,-2.53942861444278e-10,-0.4006740747451604,-2.1059872198801792,6.281745079514208,2.4761456182183093,1.0000873101243006,(0.8789455677410603+0.47692209955465176j),(0.8789455677410603-0.47692209955465176j),(1.0133019938362484+0j),(0.9868726261833636+0j),(0.9999990241173761+0j),(1.0000009760136885+0j)
804,-0.2954106363825817,2.5988222026445662e-11,-2.6584798124189037e-10,-0.4032284329888569,-2.107513198609169,6.2817428905301,2.4768581490215595,1.0000876103351115,(0.8787262735078607+0.4773260273106959j),(0.8787262735078607-0.4773260273106959j),(1.0133249944930645+0j),(0.9868502259335643+0j),(0.9999990647857592+0j),(1.000000935352711+0j)
805,-0.2944573409011726,2.860785680458511e-11,-2.9307316442671905e-10,-0.4096248055266674,-2.1113115687863835,6.281737406050074,2.47863869147291,1.0000883579137636,(0.8781781087152072+0.47833378458894427j),(0.8781781087152072-0.47833378458894427j),(1.0133821018469926+0j),(0.9867946137215448+0j),(0.9999989511774331+0j),(1.0000010489701217+0j)
806,-0.2935097808805875,2.7059696858071453e-11,-2.4848236613405096e-10,-0.4160360474585343,-2.1150862312392253,6.281731904635228,2.4804180483951184,1.0000891012285755,(0.8776300618838742+0.47933858029965615j),(0.8776300618838742-0.47933858029965615j),(1.013438647692713+0j),(0.986739554562866+0j),(0.9999990425366915+0j),(1.0000009575778066+0j)
807,-0.2925679137538292,3.204985616941625e-11,-3.0765778918964975e-10,-0.4224620429738813,-2.1188371561256045,6.281726386572949,2.4821961419965666,1.0000898402291334,(0.8770821547534149+0.48034039380583887j),(0.8770821547534149-0.48034039380583887j),(1.0134946349865883+0j),(0.9866850452089408+0j),(0.9999989408410311+0j),(1.000001059307826+0j)
808,-0.291631697277493,3.185283802599308e-11,-3.0121831639062245e-10,-0.4289026765570081,-2.1225643141753125,6.281720852150547,2.483972896023502,1.0000905748552662,(0.8765344073991114+0.4813392075757776j),(0.8765344073991114-0.4813392075757776j),(1.0135500662168624+0j),(0.9866310832476016+0j),(0.9999990171902036+0j),(1.0000009829490397+0j)
809,-0.2907010895832596,3.51283672752875e-11,-3.4848647528732007e-10,-0.4353578332313866,-2.1262676762721937,6.281715301651127,2.485748235966793,1.0000913050587017,(0.8759868406350929+0.4823350030390943j),(0.8759868406350929-0.4823350030390943j),(1.0136049443107913+0j),(0.9865776655038955+0j),(0.9999989000075047+0j),(1.0000011001633378+0j)
810,-0.2897760491111056,3.490066645474774e-11,-3.0206342997334366e-10,-0.4418273982532533,-2.129947213956348,6.281709735359377,2.4875220887454113,1.0000920307814127,(0.8754394735780366+0.4833277647689957j),(0.8754394735780366-0.4833277647689957j),(1.0136592717212094+0j),(0.9865247896289112+0j),(0.9999990084990551+0j),(1.0000009916195274+0j)
811,-0.2888565346815082,3.6622445922250886e-11,-3.3570582591180314e-10,-0.4483112574499221,-2.133602898840879,6.281704153554034,2.4892943830032213,1.0000927519789515,(0.8748923261443313+0.48431747621116256j),(0.8748923261443313-0.48431747621116256j),(1.013713051302483+0j),(0.9864724523922097+0j),(0.9999989909345124+0j),(1.0000010092122544+0j)
812,-0.2879425054134646,3.524415108669304e-11,-3.2042759078615754e-10,-0.4548092968468416,-2.137234703236274,6.281698556516502,2.4910650487312456,1.000093468599098,(0.8743454170598884+0.48530412296709147j),(0.8743454170598884-0.48530412296709147j),(1.013766285718382+0j),(0.9864206512385663+0j),(0.9999989797860604+0j),(1.0000010203491274+0j)
813,-0.2870339207944392,3.422848676550471e-11,-3.103325134401699e-10,-0.4613214029937074,-2.1408425995800666,6.281692944523124,2.4928340175572243,1.000094180594647,(0.873798764840237+0.486287691253324j),(0.873798764840237-0.486287691253324j),(1.0138189776024342+0j),(0.9863693833546694+0j),(0.9999989854667176+0j),(1.0000010146630867+0j)
814,-0.2861307406433341,3.2870386201392716e-11,-3.055663652734921e-10,-0.4678474627991656,-2.1444265607085904,6.281687317848821,2.494601222563227,1.0000948879200098,(0.8732523877396341+0.4872681678584766j),(0.8732523877396341-0.4872681678584766j),(1.0138711296876284+0j),(0.9863186459165942+0j),(0.9999989253608986+0j),(1.000001074771031+0j)
815,-0.2852329250944294,3.9682267262600747e-11,-3.7204426895749837e-10,-0.4743873634631477,-2.147986559967524,6.2816816767686845,2.4963665981964684,1.0000955905295088,(0.8727063033747321+0.488245540862651j),(0.8727063033747321-0.488245540862651j),(1.0139227445634786+0j),(0.9862684362102987+0j),(0.9999988795003633+0j),(1.0000011206579444+0j)
816,-0.2843404346234394,3.852700288274604e-11,-3.4970249059107206e-10,-0.4809409926007487,-2.1515225709834187,6.281676021554219,2.498130080369961,1.000096288377717,(0.8721605290257973+0.48921979898658857j),(0.8721605290257973-0.48921979898658857j),(1.0139738248944652+0j),(0.9862187516047398+0j),(0.9999988828407742+0j),(1.0000011173008398+0j)
817,-0.2834532300388718,3.6618178343991226e-11,-3.3118303843768716e-10,-0.4875082382078148,-2.155034567712224,6.28167035247547,2.4998916064058614,1.0000969814234388,(0.8716150817415657+0.49019093156330573j),(0.8716150817415657-0.49019093156330573j),(1.0140243733329601+0j),(0.9861695892671823+0j),(0.9999988927947838+0j),(1.0000011073435364+0j)
818,-0.2825712724773885,3.5498266545228696e-11,-3.166426470060743e-10,-0.4940889886455238,-2.1585225244555826,6.281664669800436,2.5016511150004064,1.0000976696248176,(0.8710699780727034+0.49115892886315604j),(0.8710699780727034-0.49115892886315604j),(1.014074392506928+0j),(0.9861209465113392+0j),(0.99999894056098+0j),(1.0000010595674016+0j)
819,-0.2816945233908742,3.770060792535237e-11,-3.3445744330183423e-10,-0.5006831325881196,-2.1619864159462554,6.281658973796037,2.503408546150677,1.0000983529434366,(0.8705252344991663+0.49212378138221635j),(0.8705252344991663-0.49212378138221635j),(1.0141238851556988+0j),(0.9860728205052384+0j),(0.9999988773580051+0j),(1.0000011227661407+0j)
820,-0.2808229445587935,3.816727644800973e-11,-3.3893639060095656e-10,-0.5072905590839047,-2.165426217226677,6.281653264726635,2.505163841195964,1.000099031338627,(0.8699808666598132+0.4930854811791155j),(0.8699808666598132-0.4930854811791155j),(1.0141728537734092+0j),(0.9860252086717013+0j),(0.9999988610246726+0j),(1.0000011391030714+0j)
821,-0.2799564980814044,3.585852203568508e-11,-3.199434211067164e-10,-0.5139111575305272,-2.168841903683392,6.281647542854847,2.506916942772488,1.0000997047727946,(0.8694368901237821+0.4940440205020686j),(0.8694368901237821-0.4940440205020686j),(1.0142213009956955+0j),(0.9859781083109588+0j),(0.9999988697907837+0j),(1.0000011303417031+0j)
822,-0.2790951463742991,3.8758229347464896e-11,-3.585561743066682e-10,-0.5205448176566423,-2.1722334510712917,6.281641808442146,2.5086677947750067,1.000100373210267,(0.8688933201585384+0.4949993922233065j),(0.8688933201585384-0.4949993922233065j),(1.0142692294596223+0j),(0.9859315166821192+0j),(0.9999988654934471+0j),(1.0000011346596833+0j)
823,-0.2782388521665487,3.7731197125654456e-11,-3.4644419912806105e-10,-0.5271914295200957,-2.175600835507597,6.281636061747607,2.5104163423379227,1.000101036614849,(0.8683501716518175+0.49595158988198806j),(0.8683501716518175-0.49595158988198806j),(1.014316641787604+0j),(0.9858854311723922+0j),(0.999998838017298+0j),(1.0000011621313891+0j)
824,-0.2773875785034735,3.8859818604989296e-11,-3.5350155101765037e-10,-0.5338508835254842,-2.178944033428425,6.281630303028743,2.5121625318313097,1.0001016949527242,(0.8678074591252534+0.4969006077666721j),(0.8678074591252534-0.4969006077666721j),(1.0143635405541003+0j),(0.9858398490935135+0j),(0.9999987989591489+0j),(1.000001201182748+0j)
825,-0.2765412887487832,3.870850199084995e-11,-3.520109018618131e-10,-0.5405230704395176,-2.182263021547832,6.281624532540102,2.5139063108608557,1.0001023481896476,(0.8672651966533357+0.49784644097202846j),(0.8672651966533357-0.49784644097202846j),(1.0144099282365289+0j),(0.9857947678754578+0j),(0.9999988417990665+0j),(1.0000011583475046+0j)
826,-0.2756999465686244,3.772131197622594e-11,-3.435362710993256e-10,-0.5472078813277749,-2.1855577769700973,6.281618750535341,2.515647628184456,1.0001029962950847,(0.8667233983600566+0.49878908453072607j),(0.8667233983600566-0.49878908453072607j),(1.0144558075525545+0j),(0.9857501847793507+0j),(0.9999988314882112+0j),(1.0000011686529955+0j)
827,-0.2748635159331288,4.237468806294299e-11,-3.9618613553857983e-10,-0.5539052075675112,-2.188828277156396,6.28161295726648,2.5173864337060206,1.0001036392391802,(0.8661820779363643+0.49972853430148223j),(0.8661820779363643-0.49972853430148223j),(1.0145011810578684+0j),(0.985706097106844+0j),(0.9999987293174499+0j),(1.0000012708534745+0j)
