Index,Initial x,Initial vy,Jacobi Constant,Period,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
161,0.9721734213431852,-1.529048533611839,2.164510590322808,6.3706998186221675,61.627863313668634,(123.24761287992558+0j),(0.9999994978943798+0.0009563936148241078j),(0.9999994978943798-0.0009563936148241078j),(0.008113748189354807+0j),(-27.043226721998714+0j),(-0.036977835902707964+0j)
162,0.9721600681944679,-1.528096753552137,2.1661022031269135,6.371312799572518,61.61868035707781,(123.22924575740282+0j),(0.9999994810309172+0.0009840690838368853j),(0.9999994810309172-0.0009840690838368853j),(0.008114957360868329+0j),(-26.99432699292064+0j),(-0.03704482057539237+0j)
163,0.9721466528380003,-1.5271445519415598,2.1676894117767453,6.371923150687943,61.60910538956327,(123.21009456102311+0j),(0.9999995111145694+0.0009517353501467559j),(0.9999995111145694-0.0009517353501467559j),(0.0081162186626613+0j),(-26.9453949891177+0j),(-0.037112092823647906+0j)
164,0.9721331753898588,-1.5261919322763924,2.169272240283327,6.372530881325406,61.5991738229734,(123.19023011910207+0j),(0.9999995379127925+0.0009226642219790964j),(0.9999995379127925-0.0009226642219790964j),(0.008117527460686112+0j),(-26.896431956915823+0j),(-0.03717965273638891+0j)
165,0.9721196359648688,-1.525238898030253,2.1708507125549605,6.3731360008496525,61.58887606622832,(123.16963324816976+0j),(0.9999995826360129+0.000866491821228462j),(0.9999995826360129-0.000866491821228462j),(0.008118884939179408+0j),(-26.84743913108464+0j),(-0.03724750040862374+0j)
166,0.9721060346756362,-1.5242854526448775,2.1724248523298777,6.373738518573997,61.578248243373004,(123.14837620103174+0j),(0.9999995939885714+0.0008540481937676955j),(0.9999995939885714-0.0008540481937676955j),(0.008120286417328697+0j),(-26.798417731560622+0j),(-0.03731563594624238+0j)
167,0.9720923716320315,-1.5233315995269177,2.1739946831358297,6.374338443737989,61.5672715634095,(123.12642139316765+0j),(0.9999996064911572+0.0008403327053762214j),(0.9999996064911572-0.0008403327053762214j),(0.008121734291595793+0j),(-26.749368963565846+0j),(-0.037384059465782826+0j)
168,0.9720786469421614,-1.522377342056648,2.1755602283589606,6.37493578556081,61.55595180702472,(123.10378038666471+0j),(0.999999614440637+0.0008315918514534132j),(0.999999614440637-0.0008315918514534132j),(0.008123228047020233+0j),(-26.700294020325167+0j),(-0.037452771091032115+0j)
169,0.9720648607100223,-1.5214226835655857,2.1771215110832975,6.375530553096057,61.544299734496335,(123.08047470344874+0j),(0.9999996105446829+0.0008468104454043311j),(0.9999996105446829-0.0008468104454043311j),(0.008124766069493933+0j),(-26.651194074670048+0j),(-0.037521770964753544+0j)
170,0.9720510130404624,-1.5204676273835687,2.1786785544319267,6.376122755531847,61.532323734673255,(123.05652112227543+0j),(0.999999570978888+0.000891857951151934j),(0.999999570978888-0.000891857951151934j),(0.008126347627313235+0j),(-26.60207029635932+0j),(-0.03759105922458333+0j)
171,0.9720371040327289,-1.5195121767779314,2.180231381123301,6.376712401797642,61.51998552136505,(123.03184306565456+0j),(0.9999995766787794+0.0008856514639167882j),(0.9999995766787794-0.0008856514639167882j),(0.008127977603307477+0j),(-26.55292382977151+0j),(-0.03766063603458177+0j)
172,0.972023133785462,-1.5185563350015943,2.1817800138121615,6.377299500872075,61.50730789162679,(123.00648613065187+0j),(0.9999995940957395+0.000866024723379307j),(0.9999995940957395-0.000866024723379307j),(0.008129653081197011+0j),(-26.5037558122656+0j),(-0.03773050155948798+0j)
173,0.9720091023945759,-1.5176001052723143,2.183324474946677,6.377884061647054,61.49429760644849,(122.9804638400856+0j),(0.999999611172129+0.000845211785128968j),(0.999999611172129-0.000845211785128968j),(0.008131373324641455+0j),(-26.45456736586308+0j),(-0.03780065597660075+0j)
174,0.9719950099538845,-1.5166434907789923,2.1848647868105195,6.378466092966767,61.48096197732058,(122.95379081784768+0j),(0.9999996236163535+0.0008301186796402848j),(0.9999996236163535-0.0008301186796402848j),(0.008133137332053349+0j),(-26.405359599849373+0j),(-0.03787109947226624+0j)
175,0.9719808565547347,-1.515686494678469,2.186400971497573,6.379045603604721,61.46729574777899,(122.92645655025765+0j),(0.9999996452958939+0.0008036109112582754j),(0.9999996452958939-0.0008036109112582754j),(0.008134945797576093+0j),(-26.356133609668444+0j),(-0.03794183224355688+0j)
176,0.9719666422866459,-1.5147291201011372,2.1879330509571644,6.379622602298868,61.45330923440155,(122.89848167177846+0j),(0.999999663959083+0.0007799351905431957j),(0.999999663959083-0.0007799351905431957j),(0.008136797514667504+0j),(-26.30689047870055+0j),(-0.03801285449592158+0j)
177,0.9719523672370997,-1.5137713701494377,2.189461046978533,6.380197097740034,61.43900178327266,(122.86986487443377+0j),(0.9999996797291892+0.0007537862941473302j),(0.9999996797291892-0.0007537862941473302j),(0.00813869273523092+0j),(-26.257631288224495+0j),(-0.03808416642879193+0j)
178,0.9719380314908307,-1.5128132478914265,2.190984981142709,6.380769098527034,61.42438267795858,(122.84062472652664+0j),(0.9999996921132106+0.0007382449769815027j),(0.9999996921132106-0.0007382449769815027j),(0.00814062995867239+0j),(-26.20835706380029+0j),(-0.03815576831361312+0j)
179,0.9719236351309851,-1.5118547563715778,2.1925048749016587,6.381338613236946,61.40945170193214,(122.81076079491433+0j),(0.9999996986783033+0.0007300496081092706j),(0.9999996986783033-0.0007300496081092706j),(0.008142609467017156+0j),(-26.159068881829715+0j),(-0.03822766033931062+0j)
180,0.97190918,-1.5108959,2.1940209136204807,6.38190566,61.3941623886286,(122.78018014024121+0j),(0.9999999350685307+0.0002750907761499929j),(0.9999999350685307-0.0002750907761499929j),(0.008144637476471112+0j),(-26.10976228439843+0j),(-0.03829985080351691+0j)
181,0.97190918,-1.5108959,2.1940209136204807,6.38190566,61.3941623886286,(122.78018014024121+0j),(0.9999999350685307+0.0002750907761499929j),(0.9999999350685307-0.0002750907761499929j),(0.008144637476471112+0j),(-26.10976228439843+0j),(-0.03829985080351691+0j)
182,0.97188008316244,-1.5089770958642137,2.1970405262989097,6.383032325988718,61.36283156412149,(122.71751433216085+0j),(0.9999996704511176+0.0007775045337412408j),(0.9999996704511176-0.0007775045337412408j),(0.008148796549164778+0j),(-26.011130776390488+0j),(-0.03844507986232159+0j)
183,0.9718507468758049,-1.5070568636288924,2.200044477935136,6.384149192220133,61.330181535862316,(122.65220993693387+0j),(0.9999997239470897+0.0006961593473495779j),(0.9999997239470897-0.0006961593473495779j),(0.008153135340187774+0j),(-25.912454140331924+0j),(-0.03859148170958025+0j)
184,0.9718211699514552,-1.5051352250379582,2.2030327688380877,6.385256315214886,61.29636972957485,(122.58458182639441+0j),(0.9999997340857587+0.0006890437455633844j),(0.9999997340857587-0.0006890437455633844j),(0.00815763318954966+0j),(-25.81374568696764+0j),(-0.0387390505870116+0j)
185,0.9717913529321465,-1.5032122028125054,2.206005561058545,6.386353760367547,61.261385285019934,(122.51460827809726+0j),(0.999999744938846+0.0006786297849716279j),(0.999999744938846-0.0006786297849716279j),(0.00816229232304904+0j),(-25.71501306497655+0j),(-0.03888778891465782+0j)
186,0.9717612963317248,-1.5012878192788492,2.208963014362236,6.387441592369585,61.22526565576036,(122.44236420362057+0j),(0.9999997231665472+0.0007099638268951141j),(0.9999997231665472-0.0007099638268951141j),(0.00816710830736979+0j),(-25.616263748367377+0j),(-0.039037699245736905+0j)
187,0.9717310006313397,-1.499362096340227,2.211905285974365,6.388519874956299,61.18799651519256,(122.36782094729776+0j),(0.9999997336950568+0.0006955734636569648j),(0.9999997336950568-0.0006955734636569648j),(0.008172083483094188+0j),(-25.517505027471703+0j),(-0.039188784284823884+0j)
188,0.9717004662841212,-1.4974350555217637,2.214832530901108,6.389588671171892,61.149611699693956,(122.29104618583722+0j),(0.9999997511706051+0.0006686577885023425j),(0.9999997511706051-0.0006686577885023425j),(0.008177213966023483+0j),(-25.418744026527367+0j),(-0.0393410468654442+0j)
189,0.9716696937137318,-1.495506717961463,2.2177449018366313,6.390648043254676,61.110129825551354,(122.21207715373183+0j),(0.9999997769240911+0.0006286984917840984j),(0.9999997769240911-0.0006286984917840984j),(0.008182497798002819+0j),(-25.319987701042702+0j),(-0.03949448995850187+0j)
190,0.9716386833153632,-1.4935771044220163,2.2206425492377235,6.391698052670971,61.06958565297235,(122.13098337547561+0j),(0.9999997900705101+0.0006125122168559998j),(0.9999997900705101-0.0006125122168559998j),(0.008187930810533907+0j),(-25.221242842331957+0j),(-0.03964911666963214+0j)
191,0.971607435459571,-1.4916462353250004,2.2235256215917953,6.392738760318097,61.02799666916507,(122.04779982725157+0j),(0.9999997811422625+0.0006171776688546888j),(0.9999997811422625-0.0006171776688546888j),(0.008193511561257272+0j),(-25.122516089944785+0j),(-0.03980493022387417+0j)
192,0.9715759504853159,-1.4897141306995265,2.226394264943936,6.393770226095752,60.985368731749716,(121.96253822449901+0j),(0.9999997908942628+0.0006095675433709053j),(0.9999997908942628-0.0006095675433709053j),(0.008199239363501743+0j),(-25.023813915425098+0j),(-0.03996193399569216+0j)
193,0.9715442287077547,-1.4877808102491594,2.229248623433339,6.394792509353994,60.94171704117773,(121.87522896956548+0j),(0.9999998097081031+0.0005775403509162105j),(0.9999998097081031-0.0005775403509162105j),(0.008205113190455299+0j),(-24.925142646673606+0j),(-0.04012013147463785+0j)
194,0.9715122704155836,-1.4858462933330723,2.2320888391200837,6.3958056687075695,60.8970711160697,(121.78593110306281+0j),(0.9999998217688497+0.0005508964263827225j),(0.9999998217688497-0.0005508964263827225j),(0.008211129466897893+0j),(-24.82650846138807+0j),(-0.04027952627988745+0j)
195,0.9714800758711496,-1.4839105989707042,2.234915051998973,6.396809762023562,60.85145636362858,(121.69469544221965+0j),(0.9999998258400096+0.0005552299798542412j),(0.9999998258400096-0.0005552299798542412j),(0.00821728537824865+0j),(-24.727917389551255+0j),(-0.04044012216053657+0j)
196,0.9714476453143165,-1.4819737458763258,2.2377274002641565,6.397804846642638,60.80488170233941,(121.60153982460375+0j),(0.9999998178630438+0.0005591819051913397j),(0.9999998178630438-0.0005591819051913397j),(0.00822358051085371+0j),(-24.629375326861382+0j),(-0.04060192297762993+0j)
197,0.9714149789559775,-1.4800357524117087,2.240526019878811,6.398790978966689,60.75736526994269,(121.50650052753494+0j),(0.9999998175293866+0.0005700658066171286j),(0.9999998175293866-0.0005700658066171286j),(0.008230012702601684+0j),(-24.530888018358+0j),(-0.04076493273544538+0j)
198,0.9713820769868264,-1.478096636657086,2.243311045174613,6.399768214968072,60.70891629700544,(121.40959601277808+0j),(0.9999998245749662+0.0005579221690582601j),(0.9999998245749662-0.0005579221690582601j),(0.008236581551060856+0j),(-24.432461084019614+0j),(-0.040929155543120835+0j)
199,0.9713489395721738,-1.4761564163752867,2.2460826085058008,6.40073660986654,60.65954848931093,(121.31085369313209+0j),(0.9999998474408623+0.0005129120130057717j),(0.9999998474408623-0.0005129120130057717j),(0.008243285832607037+0j),(-24.33410000721437+0j),(-0.04109459563788714+0j)
200,0.9713155668530821,-1.4742151090249394,2.2488408403306286,6.401696218188945,60.60930142971271,(121.21035273905696+0j),(0.9999998536585596+0.0005063145656136794j),(0.9999998536585596-0.0005063145656136794j),(0.008250120678112576+0j),(-24.235810140567907+0j),(-0.04126125737944338+0j)
201,0.9712819589506088,-1.4722727317928976,2.2515858695095505,6.402647093990167,60.558188666922575,(121.10812024920094+0j),(0.9999998437519657+0.0005251932071564773j),(0.9999998437519657-0.0005251932071564773j),(0.008257084912586251+0j),(-24.137596716393762+0j),(-0.04142914523589873+0j)
202,0.9712481159607592,-1.4703293015613037,2.254317822969477,6.403589290544956,60.50620903479161,(121.00415389047987+0j),(0.999999847521887+0.0005184927364268032j),(0.999999847521887-0.0005184927364268032j),(0.0082641794063201+0j),(-24.039464836518526+0j),(-0.041598263805359824+0j)
203,0.9712140379586677,-1.4683848349425026,2.2570368259889344,6.404522860591909,60.4533803248605,(120.89848924776865+0j),(0.9999998626327926+0.0004859050110708811j),(0.9999998626327926-0.0004859050110708811j),(0.008271402272818003+0j),(-23.94141948581912+0j),(-0.041768617796480605+0j)
204,0.9711797249967389,-1.4664393482689904,2.259743002079819,6.405447856210991,60.39972992761918,(120.79118110516032+0j),(0.9999998725686128+0.00046505134391137016j),(0.9999998725686128-0.00046505134391137016j),(0.008278750379834606+0j),(-23.843465529321662+0j),(-0.0419402120375024+0j)
205,0.9711451771072241,-1.4644928576132608,2.262436473171611,6.406364328950329,60.345271481682396,(120.68225674112298+0j),(0.9999998782713049+0.0004476861336640618j),(0.9999998782713049-0.0004476861336640618j),(0.008286222594219012+0j),(-23.745607718671454+0j),(-0.04211305146853695+0j)
206,0.9711103943009008,-1.4625453787823541,2.2651173595273786,6.407272329742299,60.29002152673216,(120.57174923665954+0j),(0.999999882607526+0.0004388989851678573j),(0.999999882607526-0.0004388989851678573j),(0.008293817146554538+0j),(-23.64785069129491+0j),(-0.042287141147089924+0j)
207,0.9710753765680281,-1.4605969273286985,2.2677857798117422,6.408171908957558,60.23399933048089,(120.45969712921439+0j),(0.999999876581606+0.0004525568092054518j),(0.999999876581606-0.0004525568092054518j),(0.008301532123374578+0j),(-23.550198975505044+0j),(-0.042462486242614346+0j)
208,0.9710401238778256,-1.4586475185478436,2.2704418510687896,6.409063116347473,60.17721504227159,(120.34612071824179+0j),(0.9999998740926066+0.000468122051952689j),(0.9999998740926066-0.000468122051952689j),(0.008309366578281376+0j),(-23.452656989001916+0j),(-0.042639092043088474+0j)
209,0.9710046361814284,-1.4566971675029314,2.2730856889209634,6.409946001221087,60.11966995193295,(120.2310225829406+0j),(0.9999998862307239+0.00043888009906611235j),(0.9999998862307239-0.00043888009906611235j),(0.008317321206120545+0j),(-23.355229048968074+0j),(-0.04281696394035701+0j)
210,0.9709689134078346,-1.4547458890011071,2.275717407305389,6.410820612201501,60.061393025392306,(120.1144606585336+0j),(0.9999998957506022+0.00041058667877100897j),(0.9999998957506022-0.00041058667877100897j),(0.008325392579685113+0j),(-23.25791936479831+0j),(-0.04299610744724795+0j)
211,0.9709329554678309,-1.4527936976203322,2.278337118749083,6.411686997426165,60.00240595386647,(119.996478329832+0j),(0.9999998993425089+0.0004139720463664576j),(0.9999998993425089-0.0004139720463664576j),(0.008333578158199257+0j),(-23.160732046353832+0j),(-0.04317652818604507+0j)
212,0.9708967622547013,-1.4508406077189242,2.280944934415078,6.412545204600084,59.942709799299294,(119.87707772024271+0j),(0.9999999034407578+0.0003937646996732572j),(0.9999999034407578-0.0003937646996732572j),(0.008341878659184574+0j),(-23.063671109284215+0j),(-0.04335823188207379+0j)
213,0.9708603336397136,-1.448886633408351,2.2835409638147746,6.413395280713453,59.88233700525805,(119.75632372078667+0j),(0.9999998952853301+0.00042398950110691084j),(0.9999998952853301-0.00042398950110691084j),(0.008350289982344892+0j),(-22.966740465560054+0j),(-0.043541224385247664+0j)
214,0.9708236694782513,-1.4469317885944475,2.2861253152232774,6.414237272382816,59.82128134294566,(119.63420387237787+0j),(0.9999998962122512+0.00042190056926460725j),(0.9999998962122512-0.00042190056926460725j),(0.008358813752675543+0j),(-22.869943937427248+0j),(-0.04372551164727815+0j)
215,0.9707867696065666,-1.4449760869623454,2.2886980954633045,6.415071225680459,59.75956118397309,(119.51075492017407+0j),(0.999999902162817+0.000407946771958833j),(0.999999902162817-0.000407946771958833j),(0.008367448000894763+0j),(-22.77328525479896+0j),(-0.043911099730225764+0j)
216,0.9707496338425964,-1.4430195419820284,2.291259409973855,6.415897186151744,59.69719573923045,(119.38601528802027+0j),(0.9999999049037687+0.00040099085987719234j),(0.9999999049037687-0.00040099085987719234j),(0.00837619068125338+0j),(-22.67676805579155+0j),(-0.04409799480888931+0j)
217,0.9707122619870184,-1.4410621669179289,2.293809362885751,6.416715198872555,59.63419263863086,(119.26000023619162+0j),(0.9999999134403033+0.00037716942752402097j),(0.9999999134403033-0.00037716942752402097j),(0.00838504134027352+0j),(-22.58039589110168+0j),(-0.044286203166211624+0j)
218,0.9706746538227632,-1.4391039748301437,2.296348056992327,6.417525308428892,59.570571006447906,(119.13274801530355+0j),(0.9999999192578675+0.00035613896822597025j),(0.9999999192578675-0.00035613896822597025j),(0.008393997872130314+0j),(-22.484172225578682+0j),(-0.044475731193198725+0j)
219,0.9706368091160015,-1.437144978580956,2.2988755938271668,6.418327558947966,59.50634992139687,(119.00429678486208+0j),(0.999999915291948+0.00036698478825634604j),(0.999999915291948-0.00036698478825634604j),(0.00840305822142276+0j),(-22.38810043967659+0j),(-0.044666585389896395+0j)
220,0.9705987276149917,-1.4351851908315492,2.301392073593628,6.419121994034189,59.441535260020814,(118.87465829817435+0j),(0.9999999154196653+0.00037751778080578636j),(0.9999999154196653-0.00037751778080578636j),(0.00841222209360408+0j),(-22.292183829448224+0j),(-0.04485877236874517+0j)
221,0.9705604090524783,-1.4332246240587274,2.3038975953280283,6.419908656902448,59.37613760991537,(118.74385373131932+0j),(0.9999999160232187+0.00037598061583846956j),(0.9999999160232187-0.00037598061583846956j),(0.008421488740177091+0j),(-22.196425612721505+0j),(-0.04505229884553485+0j)
222,0.9705218531438737,-1.4312632905474472,2.306392256786583,6.420687590274287,59.310169554382654,(118.611908252077+0j),(0.9999999207371912+0.00036375447336795913j),(0.9999999207371912-0.00036375447336795913j),(0.008430856918845542+0j),(-22.100828927450202+0j),(-0.045247171646360426+0j)
223,0.970483059587979,-1.429301202396334,2.3088761545035372,6.421458836401753,59.24364841029196,(118.47885649604353+0j),(0.9999999227774765+0.00035805664471426373j),(0.9999999227774765-0.00035805664471426373j),(0.0084403247645985+0j),(-22.005396833128987+0j),(-0.045443397707856+0j)
224,0.9704440280679836,-1.4273383715262993,2.311349383861524,6.422222437124867,59.17658041681652,(118.34471094185469+0j),(0.9999999306674012+0.0003324731693996669j),(0.9999999306674012-0.0003324731693996669j),(0.008449892002201878+0j),(-21.910132314591397+0j),(-0.045640984072970125+0j)
225,0.9704047582503796,-1.4253748096776573,2.3138120390265957,6.422978433812646,59.10898694036756,(118.20951432478725+0j),(0.999999934515331+0.000327041851640813j),(0.999999934515331-0.000327041851640813j),(0.008459556148243497+0j),(-21.81503828183081+0j),(-0.0458399378946163+0j)
226,0.9703652497879808,-1.423410528428042,2.316264213152344,6.423726867520623,59.04087880155375,(118.07328828701995+0j),(0.9999999284576075+0.0003336888502456002j),(0.9999999284576075-0.0003336888502456002j),(0.008469316354162655+0j),(-21.720117576025043+0j),(-0.046040266426122356+0j)
227,0.9703255023147794,-1.421445539166425,2.31870599805788,6.4244677786896665,58.97226447130546,(117.93604977104343+0j),(0.9999999304445296+0.0003389909554843134j),(0.9999999304445296-0.0003389909554843134j),(0.008479171776453064+0j),(-21.62537296059503+0j),(-0.04624197704381734+0j)
228,0.9702855154522673,-1.4194798531310466,2.3211374846367887,6.425201207516876,58.90315484554184,(117.7978205696792+0j),(0.9999999315710906+0.00033596370543371285j),(0.9999999315710906-0.00033596370543371285j),(0.008489121605034667+0j),(-21.530807135688935+0j),(-0.04644507721915385+0j)
229,0.9702452888054334,-1.417513481389337,2.3235587626095984,6.425927193715893,58.83356161400364,(117.65862406351374+0j),(0.9999999350210954+0.0003255357613434501j),(0.9999999350210954-0.0003255357613434501j),(0.008499164680916266+0j),(-21.436422731056183+0j),(-0.046649574537408+0j)
230,0.9702048219642327,-1.4155464348479763,2.32596992062562,6.426645776595967,58.76349729617814,(117.51848529275537+0j),(0.9999999392245142+0.0003098399713458616j),(0.9999999392245142-0.0003098399713458616j),(0.00850929981585875+0j),(-21.34222230985796+0j),(-0.04685547669259882+0j)
231,0.9701641145037665,-1.413578724256619,2.3283710462799214,6.427356995075262,58.692975926227,(117.37743232719114+0j),(0.9999999417597571+0.00030177095506622124j),(0.9999999417597571-0.00030177095506622124j),(0.008519525476815422+0j),(-21.24820837068687+0j),(-0.04706279148633373+0j)
232,0.9701231659847034,-1.4116103602112675,2.3307622261497443,6.428060887691375,58.62200694279783,(117.23548404492374+0j),(0.9999999450745254+0.0002908013676907734j),(0.9999999450745254-0.0002908013676907734j),(0.008529840878162033+0j),(-21.154383348379504+0j),(-0.0472715268292034+0j)
233,0.9700819759531684,-1.409641353157124,2.333143545790685,6.428757492606762,58.5506065450872,(117.09267284614637+0j),(0.999999943097595+0.00030258136935233627j),(0.999999943097595-0.00030258136935233627j),(0.008540244210841258+0j),(-21.060749616328682+0j),(-0.047481690738750255+0j)
234,0.9700405439406631,-1.4076717133878582,2.3355150897458117,6.429446847573862,58.478779668688574,(116.94900860221529+0j),(0.9999999422740666+0.0003056563534495887j),(0.9999999422740666-0.0003056563534495887j),(0.008550735349273336+0j),(-20.96730948484932+0j),(-0.047693291346295304+0j)
235,0.9699988694649805,-1.4057014510555788,2.337876941600644,6.430128990022555,58.406536324622856,(116.80451133608614+0j),(0.9999999450959157+0.0002963051089828715j),(0.9999999450959157-0.0002963051089828715j),(0.008561313354669399+0j),(-20.874065207218884+0j),(-0.04790633688655044+0j)
236,0.9699569520289238,-1.4037305761641594,2.3402291839167786,6.430803956957828,58.33389103857618,(116.65921010071659+0j),(0.9999999465492402+0.0002912292462142633j),(0.9999999465492402-0.0002912292462142633j),(0.008571976625295649+0j),(-20.781018976034787+0j),(-0.048120835708885173+0j)
237,0.9699147911218838,-1.401759098579789,2.3425718983355166,6.431471785056195,58.26085361343593,(116.5131245027859+0j),(0.9999999478625076+0.00028696140043861875j),(0.9999999478625076-0.00028696140043861875j),(0.008582724278355885+0j),(-20.688172927761972+0j),(-0.04833679627007132+0j)
238,0.9698723862193411,-1.3997870280303102,2.3449051655540485,6.432132510633478,58.18743471616335,(116.36627587725707+0j),(0.9999999494751497+0.0002817845979383158j),(0.9999999494751497-0.0002817845979383158j),(0.008593555249289292+0j),(-20.595529142679364+0j),(-0.048554227137443395+0j)
239,0.9698297367831901,-1.3978143741085975,2.347229065352809,6.432786169660029,58.11364255415552,(116.21868063961034+0j),(0.9999999532029489+0.00026575119814898745j),(0.9999999532029489-0.00026575119814898745j),(0.008604468907091009+0j),(-20.50308964629123+0j),(-0.04877313698865587+0j)
240,0.9697868422613526,-1.3958411462733735,2.349543676576644,6.433432797745695,58.03949112407711,(116.07036678472716+0j),(0.9999999544433937+0.0002555525660531977j),(0.9999999544433937-0.0002555525660531977j),(0.008615463650132073+0j),(-20.410856410244254+0j),(-0.04899353461266494+0j)
241,0.9697437020885687,-1.3938673538535118,2.351849077194243,6.434072430167603,57.96499024050442,(115.92135394270517+0j),(0.9999999586681231+0.00025148610412095663j),(0.9999999586681231-0.00025148610412095663j),(0.008626538464901693+0j),(-20.318831353458148+0j),(-0.049215428909983254+0j)
242,0.9697003156869333,-1.3918930060535473,2.3541453443339493,6.434705101914811,57.89015173128725,(115.77166577049894+0j),(0.9999999534305888+0.00025973268070822664j),(0.9999999534305888-0.00025973268070822664j),(0.008637692296415337+0j),(-20.227016345101536+0j),(-0.049438828888448506+0j)
243,0.9696566824635936,-1.3899181119440223,2.356432554152676,6.435330847543591,57.81498251614109,(115.62131610807288+0j),(0.9999999547711225+0.00026616798431733385j),(0.9999999547711225-0.00026616798431733385j),(0.008648924374006993+0j),(-20.13541320054505+0j),(-0.049663743676395145+0j)
244,0.9696128018147437,-1.3879426804816266,2.358710782086126,6.435949701406902,57.739488599627094,(115.47031696495083+0j),(0.9999999584280763+0.00024829918792440466j),(0.9999999584280763-0.00024829918792440466j),(0.00866023449311147+0j),(-20.044023689391135+0j),(-0.04989018250556366+0j)
245,0.9695686731215147,-1.3859667204935722,2.3609801026018378,6.436561697433171,57.66368606665749,(115.31870051287916+0j),(0.9999999606003387+0.00023932577779213544j),(0.9999999606003387-0.00023932577779213544j),(0.008671620613557552+0j),(-19.952849530375936+0j),(-0.05011815472707406+0j)
246,0.9695242957536601,-1.383990240694048,2.3632405894350077,6.437166869313864,57.5875827776146,(115.16648247332444+0j),(0.9999999614333644+0.00023006420226573892j),(0.9999999614333644-0.00023006420226573892j),(0.008683082111250625+0j),(-19.861892396714886+0j),(-0.05034766980081856+0j)
247,0.9694796690671741,-1.3820132496760746,2.3654923154486958,6.437765250375414,57.51119020683875,(115.01368579622326+0j),(0.9999999613217532+0.00023138368798801364j),(0.9999999613217532-0.00023138368798801364j),(0.008694617654431708+0j),(-19.77115391367006+0j),(-0.05057873730464967+0j)
248,0.9694347924062727,-1.3800357559219578,2.3677353527596576,6.43835687369387,57.43451419896543,(114.86032217126271+0j),(0.9999999636236436+0.00022169759773205372j),(0.9999999636236436-0.00022169759773205372j),(0.008706226870192102+0j),(-19.680635662770303+0j),(-0.050811366926557786+0j)
249,0.9693896651017239,-1.3780577677979446,2.3699697726439157,6.438941772001774,57.35756868065244,(114.70641945340779+0j),(0.9999999621937443+0.00022798747167190745j),(0.9999999621937443-0.00022798747167190745j),(0.008717908105593747+0j),(-19.590339180065843+0j),(-0.05104556847216608+0j)
250,0.9693442864720627,-1.3760792935599868,2.37219564561955,6.43951997774269,57.28036007855068,(114.55199049648468+0j),(0.999999961195891+0.0002327693139501096j),(0.999999961195891-0.0002327693139501096j),(0.00872966081952543+0j),(-19.500265957804416+0j),(-0.051281351863256386+0j)
251,0.9692986558238258,-1.3741003413575401,2.3744130414632694,6.440091523101775,57.20289613925265,(114.3970507944106+0j),(0.9999999623602562+0.00022845560834855796j),(0.9999999623602562-0.00022845560834855796j),(0.00874148430335243+0j),(-19.41041744697967+0j),(-0.05151872713406901+0j)
252,0.9692527724505259,-1.3721209192301536,2.376622029158075,6.440656439936955,57.12518926281504,(114.2416251487528+0j),(0.999999963716822+0.00023433158371484648j),(0.999999963716822-0.00023433158371484648j),(0.008753377032383648+0j),(-19.320795055522655+0j),(-0.0517577044389938+0j)
253,0.9692066356345428,-1.3701410351163448,2.378822677012824,6.441214759881425,57.04724251910758,(114.08571969928724+0j),(0.9999999670801938+0.00021522786907670694j),(0.9999999670801938-0.00021522786907670694j),(0.008765339095785963+0j),(-19.231400151869895+0j),(-0.051998294045789824+0j)
254,0.9691602446445882,-1.36816069684634,2.3810150525147975,6.441766514219534,56.96907017938214,(113.92936299028128+0j),(0.999999968723242+0.00020148825358622702j),(0.999999968723242-0.00020148825358622702j),(0.008777368670625134+0j),(-19.142234062880277+0j),(-0.05224050634445539+0j)
255,0.9691135987381125,-1.3661799121519265,2.3831992224821756,6.4423117340056235,56.8906847979509,(113.77258013187767+0j),(0.9999999676623492+0.00021830670842066068j),(0.9999999676623492-0.00021830670842066068j),(0.008789464175813418+0j),(-19.053298077325262+0j),(-0.05248435184036823+0j)
256,0.9690666971609315,-1.364198688665423,2.385375253050192,6.442850450029461,56.81208721798748,(113.61537281014506+0j),(0.9999999681765723+0.0002162992524037722j),(0.9999999681765723-0.0002162992524037722j),(0.008801625976201271+0j),(-18.964593444836893+0j),(-0.0527298411599643+0j)
257,0.9690195391463328,-1.3622170339203423,2.387543209617867,6.4433826928047395,56.73328864838591,(113.4577634442011+0j),(0.999999968817282+0.00021214317179948033j),(0.999999968817282-0.00021214317179948033j),(0.008813852728763545+0j),(-18.87612137804165+0j),(-0.05297698504804058+0j)
258,0.9689721239158073,-1.3602349553536006,2.3897031569029954,6.443908492580994,56.65429628435843,(113.29976642519026+0j),(0.9999999713531815+0.000196817195500157j),(0.9999999713531815-0.000196817195500157j),(0.008826143689015596+0j),(-18.78788305224736+0j),(-0.05322579437120964+0j)
259,0.9689244506794376,-1.3582524603093233,2.39185515896802,6.444427879380789,56.57512365357165,(113.14140881016402+0j),(0.9999999688533867+0.0002020662263078573j),(0.9999999688533867-0.0002020662263078573j),(0.00883849717163048+0j),(-18.69987960778154+0j),(-0.053476280114252525+0j)
