Index,Initial x,Initial z,Initial vy,Jacobi Constant,Period,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig5
228,1.1563266491614417,-0.13861881350634744,-0.23723912750871298,12.76922096461153,3.090466845532694,936199328.3809073,(1872398656.7618146+0j),(-5.181013741454823e-08+0j),(1.0005510646078828+0.0007641912622873641j),(1.0005510646078828-0.0007641912622873641j),(0.9994484551173275+0.0007643720087286574j),(0.9994484551173275-0.0007643720087286574j)
229,1.156353497261544,-0.1385831856960043,-0.23731508306210103,12.769315634407358,3.090451929768915,936030571.8616719,(1872061143.7233438+0j),(1.6620985592354e-08+0j),(0.9999992624721193+0.0012264274327522646j),(0.9999992624721193-0.0012264274327522646j),(1.0005357200869733+0j),(0.9994647636622723+0j)
230,1.1563803136067101,-0.1385475925461559,-0.23739097055529515,12.76941061018727,3.090437010171583,935861310.6149485,(1871722621.229897+0j),(-1.0227637306833991e-07+0j),(0.9999990995919741+0.001470082771229158j),(0.9999990995919741-0.001470082771229158j),(1.000726744470139+0j),(0.9992740311653789+0j)
231,1.1564070981984285,-0.138512034081098,-0.23746678992843429,12.769505890906537,3.090422086798604,935691546.7365993,(1871383093.4731987+0j),(-1.0030997049704047e-07+0j),(0.9999991508201029+0.0011053233807773552j),(0.9999991508201029-0.0011053233807773552j),(1.00032681377388+0j),(0.9996738573548062+0j)
232,1.1564338510388084,-0.1384765103242778,-0.23754254112340414,12.76960147552232,3.0904071597075653,935521282.5704625,(1871042565.140925+0j),(-4.3268923557674814e-07+0j),(1.0001991983709941+0.0006985521799630784j),(1.0001991983709941-0.0006985521799630784j),(0.9998002314193111+0.0006967001701694431j),(0.9998002314193111-0.0006967001701694431j)
233,1.1564605721305892,-0.13844102129828387,-0.2376182240838845,12.769697362993472,3.0903922289557118,935350520.2581286,(1870701040.5162573+0j),(5.070802281625179e-08+0j),(0.9999996511508431+0.0008809053540577273j),(0.9999996511508431-0.0008809053540577273j),(0.9999998236620274+0.0004410375784221825j),(0.9999998236620274-0.0004410375784221825j)
234,1.1564872614771173,-0.13840556702487666,-0.23769383875527728,12.769793552280802,3.0903772945999615,935179262.0889571,(1870358524.1779141+0j),(-2.962630761143429e-07+0j),(0.9999990608084435+0.0011937908329148704j),(0.9999990608084435-0.0011937908329148704j),(1.0004547980097538+0j),(0.9995460009006638+0j)
235,1.1565139190823641,-0.1383701475249621,-0.2377693850847817,12.769890042346752,3.0903623566968865,935007510.2788843,(1870015020.5577686+0j),(-4.63417298151705e-08+0j),(0.9999987557230166+0.0014039661287862195j),(0.9999987557230166-0.0014039661287862195j),(1.0006751017081623+0j),(0.9993263231721136+0j)
236,1.156540544950892,-0.138334762818633,-0.23784486302126925,12.769986832155858,3.090347415302741,934835267.0362265,(1869670534.072453+0j),(2.423226649320705e-07+0j),(1.00027017032999+0.0007490217161915489j),(1.00027017032999-0.0007490217161915489j),(0.9997292669163861+0.0007476710645667107j),(0.9997292669163861-0.0007476710645667107j)
237,1.1565671390878745,-0.1382994129251503,-0.23792027251536654,12.770083920674416,3.090332470473435,934662534.5849705,(1869325069.169941+0j),(-5.222744485925904e-08+0j),(0.9999989743102423+0.0011211104378855891j),(0.9999989743102423-0.0011211104378855891j),(1.000262656777641+0j),(0.999738310122599+0j)
