Index,Initial x,Initial y,Initial z,Initial vx,Initial vy,Initial vz,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
342,-2.0365151452562076,0.0,0.0,0.0,1.4750363563789,0.036213140496643474,21.20710206756498,2.9543454222037044,1138.26100343343,(-2276.521513332945+0j),(-0.00043926664883484816+0j),(0.9149857774049394+0.40348609280082093j),(0.9149857774049394-0.40348609280082093j),(0.9999999997705509+2.098984600950932e-05j),(0.9999999997705509-2.098984600950932e-05j)
343,-2.0365423134226535,0.0,0.0,0.0,1.4750778404908425,0.036270180631484905,21.208099207165137,2.9543163924179052,1138.0859675449349,(-2276.171437807464+0j),(-0.0004393342074025102+0j),(0.9149573853034076+0.4035504712274759j),(0.9149573853034076-0.4035504712274759j),(0.9999999992904275+3.2901609841109505e-05j),(0.9999999992904275-3.2901609841109505e-05j)
344,-2.036569481282577,0.0,0.0,0.0,1.4751193220487169,0.03632708396490597,21.20909635469604,2.9542873708865516,1137.9105248811072,(-2275.8205927575827+0j),(-0.0004394019438297012+0j),(0.9149307820639707+0.40361078247124665j),(0.9149307820639707-0.40361078247124665j),(0.9999999996194102+1.4917325908974975e-05j),(0.9999999996194102-1.4917325908974975e-05j)
345,-2.0365966488412623,0.0,0.0,0.0,1.4751608010643198,0.036383851219686854,21.21009351009707,2.9542583575884747,1137.7347305787073,(-2275.468978787775+0j),(-0.00043946983697381236+0j),(0.9149059653681205+0.4036670343824804j),(0.9149059653681205-0.4036670343824804j),(0.9999999994875323+3.682662532486592e-05j),(0.9999999994875323-3.682662532486592e-05j)
346,-2.0366238161040173,0.0,0.0,0.0,1.4752022775494797,0.03644048311250628,21.21109067330825,2.954229352502495,1137.558623576543,(-2275.1165968845144+0j),(-0.00043953787192500403+0j),(0.9148829341443033+0.40371923042675906j),(0.9148829341443033-0.40371923042675906j),(0.999999999891696+2.768792029109893e-05j),(0.999999999891696-2.768792029109893e-05j)
347,-2.0366509830761523,0.0,0.0,0.0,1.4752437515160237,0.03649698035402162,21.212087844270233,2.9542003556074516,1137.381978344752,(-2274.7634476817193+0j),(-0.0004396061359741558+0j),(0.9148616862417476+0.40376737733566537j),(0.9148616862417476-0.40376737733566537j),(0.999999999772078+2.1634491483937488e-05j),(0.999999999772078-2.1634491483937488e-05j)
348,-2.0366781497630027,0.0,0.0,0.0,1.4752852229758158,0.036553343648934984,21.213085022924304,2.954171366882167,1137.2050594077057,(-2274.4095320810757+0j),(-0.0004396745270525455+0j),(0.9148422203026108+0.4038114807108326j),(0.9148422203026108-0.4038114807108326j),(0.9999999996129922+2.9336877759929487e-05j),(0.9999999996129922-2.9336877759929487e-05j)
349,-2.0367053161699062,0.0,0.0,0.0,1.475326691940719,0.03660957369607619,21.214082209212357,2.9541423863054734,1137.0277052714055,(-2274.0548509299624+0j),(-0.00043974310772634307+0j),(0.9148245348709454+0.4038515453720462j),(0.9148245348709454-0.4038515453720462j),(0.9999999996776024+3.644451258255425e-05j),(0.9999999996776024-3.644451258255425e-05j)
350,-2.0367324823021455,0.0,0.0,0.0,1.47536815842253,0.03666567118846111,21.215079403076906,2.9541134138562075,1136.849922400909,(-2273.699404989942+0j),(-0.0004398119075296621+0j),(0.9148086281864493+0.4038875753845135j),(0.9148086281864493-0.4038875753845135j),(0.99999999964076+1.715325421911841e-05j),(0.99999999964076-1.715325421911841e-05j)
351,-2.0367596481652375,0.0,0.0,0.0,1.475409622433328,0.03672163681334962,21.21607660446104,2.954084449513214,1136.6718174882863,(-2273.343195095783+0j),(-0.0004398807910310368+0j),(0.9147944987059095+0.4039195775773872j),(0.9147944987059095-0.4039195775773872j),(0.9999999995915012+3.0546842751523225e-05j),(0.9999999995915012-3.0546842751523225e-05j)
352,-2.0367868137644933,0.0,0.0,0.0,1.4754510839849477,0.03677747125235153,21.217073813308463,2.954055493255322,1136.493331005774,(-2272.986222061675+0j),(-0.0004399498969138363+0j),(0.9147821449089399+0.40394755535720894j),(0.9147821449089399-0.40394755535720894j),(0.9999999996110112+3.368690447744539e-05j),(0.9999999996110112-3.368690447744539e-05j)
353,-2.036813979105313,0.0,0.0,0.0,1.4754925430893249,0.03683317518145786,21.218071029563447,2.9540265450613843,1136.314463382196,(-2272.628486745266+0j),(-0.000440019129201568+0j),(0.9147715653206592+0.40397151310025775j),(0.9147715653206592-0.40397151310025775j),(0.9999999999686402+2.1139434523641907e-05j),(0.9999999999686402-2.1139434523641907e-05j)
354,-2.036841144193107,0.0,0.0,0.0,1.4755339997584132,0.03688874927112258,21.219068253170846,2.9539976049102425,1136.1352224814782,(-2272.2699898097508+0j),(-0.0004400885448713522+0j),(0.9147627579628741+0.4039914558592033j),(0.9147627579628741-0.4039914558592033j),(0.9999999997923703+9.34469061469647e-06j),(0.9999999997923703-9.34469061469647e-06j)
355,-2.036868309033391,0.0,0.0,0.0,1.4755754540042865,0.036944194186319945,21.22006548407607,2.9539686727807597,1135.9555861445,(-2271.910732130861+0j),(-0.00044015814909579513+0j),(0.914755721475917+0.4040073884661271j),(0.914755721475917-0.4040073884661271j),(0.9999999994992588+3.007970658352743e-05j),(0.9999999994992588-3.007970658352743e-05j)
356,-2.0368954736313993,0.0,0.0,0.0,1.4756169058386859,0.03699951058662963,21.221062722225106,2.9539397486517753,1135.7755774059353,(-2271.550714583971+0j),(-0.00044022791014785613+0j),(0.914750454511498+0.4040193138015583j),(0.914750454511498-0.4040193138015583j),(0.999999999552598+2.9641760118363857e-05j),(0.999999999552598-2.9641760118363857e-05j)
357,-2.036922637992677,0.0,0.0,0.0,1.4756583552737215,0.037054699126272635,21.22205996756448,2.9539108325021615,1135.5951891476325,(-2271.1899379974357+0j),(-0.0004402978327926907+0j),(0.9147469555688+0.40402723556766734j),(0.9147469555688-0.40402723556766734j),(1.000019038455167+0j),(0.9999809615683889+0j)
358,-2.03694980212269,0.0,0.0,0.0,1.4756998023214105,0.03710976045417603,21.223057220041262,2.9538819243107746,1135.4144216896034,(-2270.828403011278+0j),(-0.0004403679377527849+0j),(0.9147452225870665+0.4040311592148801j),(0.9147452225870665-0.4040311592148801j),(1.0000114336456165+0j),(0.9999885663214294+0j)
359,-2.036976966026775,0.0,0.0,0.0,1.475741246993607,0.03716469521405792,21.22405447960307,2.9538530240564995,1135.2332754562149,(-2270.4661104742327+0j),(-0.0004404382064743225+0j),(0.9147452541862966+0.40403108733234594j),(0.9147452541862966-0.40403108733234594j),(1.000010217707859+0j),(0.9999897817022353+0j)
