Index,Initial x,Initial z,Initial vy,Jacobi Constant,Period,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig5
185,0.8196128877681237,-0.09450207983822838,0.2817018921538194,11.28842163640871,3.087406859459099,7884361089.449182,(15768722178.898363+0j),(1.9144536055318903e-06+0j),(1.0029948991168955+0j),(0.997004374589052+0j),(0.9999940276455971+0.0038762605080057645j),(0.9999940276455971-0.0038762605080057645j)
186,0.8195469729306871,-0.09437429789970503,0.28203924030330646,11.290282306434728,3.087313121339444,7864003313.909999,(15728006627.819998+0j),(-4.823284125337614e-07+0j),(1.0000012490606083+0.00025811715965751056j),(1.0000012490606083-0.00025811715965751056j),(0.9999921979196842+0.0034871592196890977j),(0.9999921979196842-0.0034871592196890977j)
187,0.8194814751745013,-0.0942474048698581,0.28237466608630446,11.292144668104234,3.087219561919111,7843689241.249297,(15687378482.498594+0j),(-2.0060841265527525e-06+0j),(1.0000036574223201+0.0005222846757875324j),(1.0000036574223201-0.0005222846757875324j),(0.9999901441869972+0.003497400151402158j),(0.9999901441869972-0.003497400151402158j)
188,0.819416387562883,-0.09412138668771268,0.2827081992791718,11.294008683801419,3.087126179349916,7823419231.966769,(15646838463.933538+0j),(1.935793684921323e-06+0j),(0.9999996750973397+0.0002502992921706678j),(0.9999996750973397-0.0002502992921706678j),(0.9999937455827734+0.003569880585367988j),(0.9999937455827734-0.003569880585367988j)
189,0.8193517033356271,-0.09399622964708722,0.28303986891647004,11.29587431711761,3.0870329718206713,7803193628.992543,(15606387257.985086+0j),(-1.1640891490104055e-06+0j),(1.0030344409308274+0j),(0.9969675324864498+0j),(0.9999923970618734+0.004050526071189301j),(0.9999923970618734-0.004050526071189301j)
190,0.8192874159029974,-0.0938719203845638,0.2833697033158151,11.297741532801204,3.0869399375562523,7783012757.106455,(15566025514.21291+0j),(-2.2540671812600431e-07+0j),(1.0000019606214479+0.0016098067076638323j),(1.0000019606214479-0.0016098067076638323j),(0.9999908259030579+0.0034566866093108705j),(0.9999908259030579-0.0034566866093108705j)
191,0.8192235188399702,-0.09374844586796445,0.28369773010171917,11.29961029671012,3.0868470748166734,7762876924.961043,(15525753849.922087+0j),(2.3675431520247715e-06+0j),(0.9999974733893231+0.0014245997980678255j),(0.9999974733893231-0.0014245997980678255j),(0.9999956578685967+0.0035646676323803452j),(0.9999956578685967-0.0035646676323803452j)
192,0.819160005880717,-0.09362579338529739,0.28402397622843834,11.301480575766629,3.0867543818962075,7742786424.791053,(15485572849.582106+0j),(1.7344513291789438e-06+0j),(1.0007314118917248+0.0030538446708364125j),(1.0007314118917248-0.0030538446708364125j),(0.999261410449126+0.0030575965240813028j),(0.999261410449126-0.0030575965240813028j)
193,0.8190968709133164,-0.09350395053417183,0.2843484680019016,11.30335233791442,3.0866618571225133,7722741533.396224,(15445483066.792448+0j),(2.0628534977167414e-06+0j),(1.0026092887306803+0j),(0.9973896859919477+0j),(0.9999931012360556+0.004139177973801068j),(0.9999931012360556-0.004139177973801068j)
194,0.8190341079746837,-0.0933829052116361,0.28467123110074366,11.30522555207778,3.086569498855791,7702742512.994662,(15405485025.989325+0j),(-2.4327131937878803e-06+0j),(1.0011805929442954+0j),(0.9988175576882676+0j),(0.9999929823719602+0.003933052882921972j),(0.9999929823719602-0.003933052882921972j)
195,0.8189717112457052,-0.09326264560443247,0.28499229059650233,11.307100188122744,3.0864773054879655,7682789612.013668,(15365579224.027336+0j),(-2.750941561490509e-07+0j),(1.0002266642911772+0.0029867618405858823j),(1.0002266642911772-0.0029867618405858823j),(0.999766220907931+0.0030294479572488793j),(0.999766220907931-0.0030294479572488793j)
196,0.8189096750465698,-0.09314316017964416,0.2853116709730122,11.308976216820136,3.086385275441881,7662883064.694728,(15325766129.389456+0j),(-5.7510533861763285e-06+0j),(0.9999984000102898+0.002404782247385553j),(0.9999984000102898-0.002404782247385553j),(0.99999449845088+0.0034726656740633206j),(0.99999449845088-0.0034726656740633206j)
197,0.8188479938322878,-0.0930244376757137,0.2856293961450217,11.310853609810362,3.086293407170533,7643023092.550942,(15286046185.101885+0j),(-1.7127134781630122e-06+0j),(0.999998889699704+0.0009572213603531642j),(0.999998889699704-0.0009572213603531642j),(0.9999929827023458+0.0039178763516913035j),(0.9999929827023458-0.0039178763516913035j)
198,0.8187866621883914,-0.09290646709382967,0.2859454894760913,11.312732339569875,3.0862016991563004,7623209904.618301,(15246419809.236603+0j),(1.6082149820861128e-06+0j),(1.0016257279690821+0j),(0.9983740684708606+0j),(0.9999920474008717+0.004162153450633611j),(0.9999920474008717-0.004162153450633611j)
199,0.8187256748268,-0.09278923768963179,0.28625997379577595,11.31461237937923,3.0861101499102297,7603443697.867753,(15206887395.735506+0j),(-1.9608114172855417e-06+0j),(1.0006175470571659+0j),(0.9993847139621763+0j),(0.9999905151577717+0.004106875127587908j),(0.9999905151577717-0.004106875127587908j)
200,0.818665026581851,-0.0926727389652612,0.28657287141617577,11.316493703292599,3.0860187579713,7583724658.123327,(15167449316.246655+0j),(-2.555265015840172e-07+0j),(1.0020334405903324+0j),(0.9979629589561432+0j),(0.9999929381473658+0.004329612059685325j),(0.9999929381473658-0.004329612059685325j)
201,0.8186047124064859,-0.0925569606617106,0.28688420414780563,11.318376286108725,3.0859275219057474,7564052959.474403,(15128105918.948807+0j),(-1.3837360836930404e-07+0j),(1.0025604463412976+0j),(0.9974406687592466+0j),(0.9999906926974709+0.004466807224160023j),(0.9999906926974709-0.004466807224160023j)
202,0.8186047124064859,-0.0925569606617106,0.28688420414780563,11.318376286108725,3.0859275219057474,7564052959.4806795,(15128105918.961359+0j),(-1.6946596723031786e-06+0j),(0.9999991700203967+0.00201515965369457j),(0.9999991700203967-0.00201515965369457j),(0.9999923737603329+0.0039027590764830725j),(0.9999923737603329-0.0039027590764830725j)
203,0.8183079828569534,-0.09198853044569164,0.2884181293782916,11.327807280128706,3.085473629898857,7466409662.356365,(14932819324.71273+0j),(-1.261384826246784e-06+0j),(1.0000000447319275+0.0012789723103139668j),(1.0000000447319275-0.0012789723103139668j),(0.999990352338428+0.004320074862882715j),(0.999990352338428-0.004320074862882715j)
204,0.8180189103076483,-0.0914366974473563,0.2899159399383524,11.337266345818161,3.0850234344055547,7369970449.426661,(14739940898.853321+0j),(-3.270008216954262e-08+0j),(0.9999999906047937+0.0008251469485301092j),(0.9999999906047937-0.0008251469485301092j),(0.9999894394150666+0.004596656629796203j),(0.9999894394150666-0.004596656629796203j)
205,0.8177369776200739,-0.09090040851435366,0.29137988007248306,11.346751025554177,3.0845767831068533,7274746929.604832,(14549493859.209663+0j),(-2.92986550346924e-08+0j),(1.000215002852339+0.0037624828840715j),(1.000215002852339-0.0037624828840715j),(0.999773573698731+0.0038234748972657126j),(0.999773573698731-0.0038234748972657126j)
206,0.8174617195242191,-0.09037871511696645,0.292811973570824,11.356259164634311,3.0841335364121814,7180746348.952301,(14361492697.904602+0j),(3.986515544038151e-06+0j),(0.9999980767658083+0.0027018706368318623j),(0.9999980767658083-0.0027018706368318623j),(0.9999882523681323+0.004714718968236911j),(0.9999882523681323-0.004714718968236911j)
207,0.8171927157729805,-0.08987075960026089,0.2942140524961513,11.365788864075956,3.083693566038035,7087972287.647688,(14175944575.295376+0j),(-3.087354116024761e-06+0j),(1.0019279042532903+0j),(0.9980742727703883+0j),(0.9999851399054955+0.005474115861185712j),(0.9999851399054955-0.005474115861185712j)
208,0.8169295853963893,-0.08937576363874301,0.29558778134653885,11.375338442171056,3.083256753773304,6996425310.158994,(13992850620.317987+0j),(-4.887954229441545e-07+0j),(1.0019430805332465+0j),(0.9980603104177279+0j),(0.9999844875190813+0.005699330283813979j),(0.9999844875190813-0.005699330283813979j)
209,0.8166719818504103,-0.08889301848340261,0.2969346774961867,11.38490640293397,3.082822990404617,6906103424.071831,(13812206848.143661+0j),(-1.3134839798248028e-06+0j),(1.0014733546291907+0j),(0.9985305918342829+0j),(0.9999814363106283+0.005879552776038708j),(0.9999814363106283-0.005879552776038708j)
210,0.8164195888981953,-0.08842187667707428,0.2982561285819326,11.394491410022956,3.082392174778751,6817002506.65556,(13634005013.31112+0j),(-2.2114769818155116e-06+0j),(1.0000023597997738+0.0020226494762117905j),(1.0000023597997738-0.0020226494762117905j),(0.9999793641936294+0.0059031716477654555j),(0.9999793641936294-0.0059031716477654555j)
211,0.8161721170948218,-0.08796174498012231,0.2995534073678984,11.404092265043104,3.081964212982598,6729116643.0895405,(13458233286.179081+0j),(8.805182917805653e-07+0j),(1.0026666553310286+0j),(0.9973326030289075+0j),(0.9999802248659942+0.006472911103322759j),(0.9999802248659942-0.006472911103322759j)
212,0.815929300772203,-0.08751207829973531,0.30082768451592373,11.413707889382696,3.0815390176239985,6642438410.668216,(13284876821.336432+0j),(2.5272308338770726e-06+0j),(1.001569408089932+0j),(0.9984322149278286+0j),(0.9999786518725287+0.006587424037017931j),(0.9999786518725287-0.006587424037017931j)
213,0.815690895440901,-0.08707237445609564,0.3020800396072216,11.423337308919344,3.0811165071993725,6556959119.970436,(13113918239.940872+0j),(1.8935733241922601e-06+0j),(0.9999983284914048+0.0011384112515324084j),(0.9999983284914048-0.0011384112515324084j),(0.999979163961475+0.006721975195614743j),(0.999979163961475-0.006721975195614743j)
214,0.81545667554127,-0.0866421696500951,0.30331147069614883,11.432979641072247,3.080696605536154,6472669015.615904,(12945338031.231808+0j),(-2.6769645205627363e-07+0j),(1.000001398001075+0.0012301852713712386j),(1.000001398001075-0.0012301852713712386j),(0.9999745334450405+0.006952259515747608j),(0.9999745334450405-0.006952259515747608j)
215,0.8152264324888262,-0.08622103452217854,0.3045229026257114,11.442634083784466,3.080279241299831,6389557449.087491,(12779114898.174982+0j),(1.5007778616092388e-06+0j),(1.0017677617441494+0j),(0.99822838950885+0j),(0.999975389122258+0.007304996560345617j),(0.999975389122258-0.007304996560345617j)
216,0.8149999729685894,-0.08580857071159428,0.30571519429357796,11.452299906102176,3.079864347556985,6307613025.455844,(12615226050.911688+0j),(-1.430535430195168e-06+0j),(1.0006543531424477+0j),(0.9993483844092708+0j),(0.9999709595059784+0.00748476108688027j),(0.9999709595059784-0.00748476108688027j)
217,0.8147771174410968,-0.08540440784126956,0.3068891450245901,11.461976440082745,3.079451861386924,6226823727.750423,(12453647455.500847+0j),(2.606648872868106e-06+0j),(1.0027145984139065+0j),(0.9972869086713722+0j),(0.9999694012875693+0.007867416670032207j),(0.9999694012875693-0.007867416670032207j)
218,0.8145576988291492,-0.08500820086621806,0.3080455001793223,11.471663073814186,3.0790417235356444,6147177024.374551,(12294354048.749102+0j),(1.8214490246679452e-06+0j),(1.0015370946769293+0j),(0.9984611414953547+0j),(0.9999696360672994+0.008005531749091865j),(0.9999696360672994-0.008005531749091865j)
219,0.8143415613594993,-0.08461962773374436,0.3091849561068008,11.481359245368829,3.0786338781067424,6068659961.83938,(12137319923.67876+0j),(1.4244824852780032e-07+0j),(1.0024248767002508+0j),(0.9975724148351168+0j),(0.9999670658389697+0.008317635472238771j),(0.9999670658389697-0.008317635472238771j)
220,0.8141285595379169,-0.08423838731214262,0.31030816453201876,11.491064437545898,3.0782282722846532,5991259243.920589,(11982518487.841179+0j),(-4.89394661422438e-07+0j),(1.003601234886007+0j),(0.9963997336237157+0j),(0.9999639541871355+0.008670388690225777j),(0.9999639541871355-0.008670388690225777j)
221,0.8139185572394823,-0.08386419755143606,0.311415736454515,11.500778173283322,3.0778248560862793,5914961300.879565,(11829922601.75913+0j),(3.4268324699038535e-07+0j),(0.9999999728443585+0.0025220909492337305j),(0.9999999728443585-0.0025220909492337305j),(0.9999620752091867+0.008568078365880074j),(0.9999620752091867-0.008568078365880074j)
222,0.8137114268987864,-0.08349679384540151,0.3125082456225812,11.51050001163961,3.077423582137554,5839752348.558922,(11679504697.117844+0j),(-3.1764466077012467e-06+0j),(1.000000432136007+0.0015870054516292477j),(1.000000432136007-0.0015870054516292477j),(0.9999600720066986+0.008896486826390668j),(0.9999600720066986-0.008896486826390668j)
223,0.8135070487870617,-0.08313592756875929,0.31358623163776633,11.520229544263307,3.0770244054720486,5765618440.616757,(11531236881.233515+0j),(9.909728851360834e-07+0j),(1.0000008407480103+0.0016212675256603167j),(1.0000008407480103-0.0016212675256603167j),(0.9999574109081669+0.00914361168000189j),(0.9999574109081669-0.00914361168000189j)
224,0.8133053103651816,-0.08278136476734034,0.31465020273641603,11.529966392281064,3.0766272833490103,5692545513.229486,(11385091026.458973+0j),(5.289091623492826e-07+0j),(1.0018555835612564+0j),(0.9981447533533733+0j),(0.9999553955012328+0.009493590693330459j),(0.9999553955012328-0.009493590693330459j)
225,0.813106105703098,-0.082432884982236,0.3157006382880793,11.539710203546433,3.0762321750886503,5620519424.007633,(11241038848.015266+0j),(-1.8328349914345078e-06+0j),(1.000000627921048+0.0017504873919147162j),(1.000000627921048-0.0017504873919147162j),(0.9999528115890157+0.00963870658306817j),(0.9999528115890157-0.00963870658306817j)
226,0.8129093349576209,-0.08209028019164161,0.31673799104503,11.549460650200578,3.0758390419227526,5549525985.972479,(11099051971.944958+0j),(7.490537396452737e-08+0j),(1.0018045885664515+0j),(0.9981973526041168+0j),(0.9999500753804218+0.00998678520472784j),(0.9999500753804218-0.00998678520472784j)
227,0.8127149039015833,-0.08175335385642203,0.3177626891723952,11.559217426503611,3.075447846858896,5479551101.006924,(10959102202.013847+0j),(1.3716945660749932e-06+0j),(0.9999996533151083+0.0008515482967413205j),(0.9999996533151083-0.0008515482967413205j),(0.9999490749856629+0.010128048919952375j),(0.9999490749856629-0.010128048919952375j)
228,0.8125227234983856,-0.08142192005727023,0.31877513808432506,11.568980246901456,3.0750585545568447,5410580383.308411,(10821160766.616821+0j),(-1.7717271256664588e-06+0j),(1.000002074224876+0.003022031058293924j),(1.000002074224876-0.003022031058293924j),(0.9999446579865049+0.010246009399121356j),(0.9999446579865049-0.010246009399121356j)
229,0.8123327095167192,-0.08109580271304304,0.3197757221082777,11.578748844298334,3.074671131215797,5342599767.189931,(10685199534.379862+0j),(-5.27774336584029e-07+0j),(1.002402606645741+0j),(0.9976010096114681+0j),(0.999941682876897+0.010706867615226087j),(0.999941682876897-0.010706867615226087j)
