Index,Initial x,Initial vx,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
20,-1.9974854464140408,-1.951538387066226e-05,1.4074378611735143,46.01611862494273,3.012353352489656,1.0000000001024976,(0.654512777345116+0.7560509433701513j),(0.654512777345116-0.7560509433701513j),(1.0000143177544791+0j),(0.999985683653366+0j),(-0.9682609672489981+0.2499413917341622j),(-0.9682609672489981-0.2499413917341622j)
21,-1.9974854714824304,-2.046286764933872e-05,1.4074378974757236,46.01611894168972,3.012353337779204,1.0,(0.6201518804008972+0.7844817711993842j),(0.6201518804008972-0.7844817711993842j),(0.9999999988847773+1.896263535104487e-05j),(0.9999999988847773-1.896263535104487e-05j),(-0.9682610901753708+0.24994091552279485j),(-0.9682610901753708-0.24994091552279485j)
22,-1.9974854976063947,-2.1405673596386534e-05,1.4074379353065705,46.01611927184692,3.012353322449238,1.0,(0.5843429900530476+0.8115067936802951j),(0.5843429900530476-0.8115067936802951j),(0.9999999991274848+2.3067645659909297e-05j),(0.9999999991274848-2.3067645659909297e-05j),(-0.9682612182763964+0.24994041926403204j),(-0.9682612182763964-0.24994041926403204j)
23,-1.997485524766079,-2.2343715704460736e-05,1.4074379746372572,46.01611961505656,3.012353306511537,1.0,(0.5471154573855043+0.8370571557798417j),(0.5471154573855043-0.8370571557798417j),(0.9999999996038971+1.634966944016131e-05j),(0.9999999996038971-1.634966944016131e-05j),(-0.9682613514647682+0.24993990329595228j),(-0.9682613514647682-0.24993990329595228j)
24,-1.9974855529404607,-2.327688714280795e-05,1.4074380154373385,46.01611997105231,3.012353289978444,1.0,(0.5084971775427171+0.8610636583578014j),(0.5084971775427171-0.8610636583578014j),(1.0000000004441034+2.3842477493343042e-05j),(1.0000000004441034-2.3842477493343042e-05j),(-0.9682614896140751+0.2499393681081559j),(-0.9682614896140751-0.2499393681081559j)
25,-1.9974855821073516,-2.42050636943518e-05,1.4074380576747183,46.01612033963595,3.0123532728628764,1.0000000000365294,(0.46851831895873364+0.8834537818309979j),(0.46851831895873364-0.8834537818309979j),(1.0000085474701843+0j),(0.9999914527848833+0j),(-0.9682616326442286+0.2499388140107511j),(-0.9682616326442286-0.2499388140107511j)
26,-1.9974856122462756,-2.5128179278420672e-05,1.407438101319719,46.01612072048325,3.012353255176924,1.0,(0.42720710740419643+0.904153799116945j),(0.42720710740419643-0.904153799116945j),(0.999999999639937+1.2551628807884848e-05j),(0.999999999639937-1.2551628807884848e-05j),(-0.9682617804296685+0.249938241490055j),(-0.9682617804296685-0.249938241490055j)
27,-1.9974856433352937,-2.604613830747811e-05,1.4074381463405905,46.01612111336721,3.0123532369334054,1.0,(0.38460374918990237+0.923081767017845j),(0.38460374918990237-0.923081767017845j),(0.9999999999377243+1.4668005169640273e-05j),(0.9999999999377243-1.4668005169640273e-05j),(-0.9682619330094209+0.24993765039471807j),(-0.9682619330094209-0.24993765039471807j)
28,-1.9974856753540349,-2.6958893500205805e-05,1.4074381927078043,46.0161215179696,3.0123532181443498,1.0000000001401217,(0.34070566337655167+0.9401700092637578j),(0.34070566337655167-0.9401700092637578j),(1.000016740299171+0j),(0.9999832596710866+0j),(-0.9682620898855769+0.24993704265351607j),(-0.9682620898855769-0.24993704265351607j)
29,-1.997485708281275,-2.786638096683017e-05,1.4074382403906331,46.0161219340331,3.0123531988221943,1.0,(0.2955730847157227+0.9553201302674111j),(0.2955730847157227-0.9553201302674111j),(0.9999999999166171+1.3996610993699755e-05j),(0.9999999999166171-1.3996610993699755e-05j),(-0.9682622513389625+0.24993641717839898j),(-0.9682622513389625-0.24993641717839898j)
30,-1.9974857420950147,-2.876852489637384e-05,1.4074382893572466,46.01612236134497,3.012353178979769,1.0,(0.24922425944496618+0.9684458041345007j),(0.24922425944496618-0.9684458041345007j),(1.0000000002524252+3.7204337339055064e-05j),(1.0000000002524252-3.7204337339055064e-05j),(-0.9682624171368224+0.24993577487092158j),(-0.9682624171368224-0.24993577487092158j)
31,-1.997485776775478,-2.9665305795341988e-05,1.407438339578977,46.016122799590605,3.0123531586287617,1.0,(0.2016883156333982+0.9794497579914854j),(0.2016883156333982-0.9794497579914854j),(0.9999999998062377+3.332059837722334e-05j),(0.9999999998062377-3.332059837722334e-05j),(-0.9682625871935143+0.24993511606273314j),(-0.9682625871935143-0.24993511606273314j)
32,-1.9974858123022607,-3.055669092843851e-05,1.407438391026274,46.01612324850437,3.012353137781151,1.0,(0.1530038081915185+0.9882255989975992j),(0.1530038081915185-0.9882255989975992j),(1.0000000004812737+1.052043972829482e-05j),(1.0000000004812737-1.052043972829482e-05j),(-0.9682627614959198+0.249934440804514j),(-0.9682627614959198-0.249934440804514j)
33,-1.997485848653576,-3.1442619526597464e-05,1.4074384436676215,46.01612370789326,3.0123531164496287,1.0000000002168823,(0.10316586826245813+0.9946641674453549j),(0.10316586826245813-0.9946641674453549j),(1.0000208260697163+0j),(0.9999791731873322+0j),(-0.9682629396495894+0.2499337506242537j),(-0.9682629396495894-0.2499337506242537j)
34,-1.997485885811297,-3.232311169703824e-05,1.4074384974767282,46.01612417742233,3.0123530946449466,1.0,(0.05223475397445328+0.9986348301392534j),(0.05223475397445328-0.9986348301392534j),(0.9999999998714276+2.3115660184745533e-05j),(0.9999999998714276-2.3115660184745533e-05j),(-0.9682631218408835+0.24993304479983833j),(-0.9682631218408835-0.24993304479983833j)
35,-1.9974859237543727,-3.319812392426979e-05,1.4074385524231363,46.01612465689594,3.0123530723793834,1.0,(0.00022639947456129799+0.999999976056423j),(0.00022639947456129799-0.999999976056423j),(0.9999999990551711+2.6334790394220138e-05j),(0.9999999990551711-2.6334790394220138e-05j),(-0.9682633078859715+0.2499323240433066j),(-0.9682633078859715-0.2499323240433066j)
36,-1.9974859624639256,-3.406765858295543e-05,1.4074386084794976,46.016125146047074,3.012353049664047,1.0,(-0.052831676538382784+0.9986034175892676j),(-0.052831676538382784-0.9986034175892676j),(1.0000000000048264+3.3146672891774145e-05j),(1.0000000000048264-3.3146672891774145e-05j),(-0.9682634976916367+0.24993158871564802j),(-0.9682634976916367-0.24993158871564802j)
37,-1.9974860019203435,-3.493170140727888e-05,1.4074386656174191,46.01612564465368,3.0123530265104224,1.0,(-0.10691417872412314+0.9942682584465419j),(-0.10691417872412314-0.9942682584465419j),(0.9999999991834455+1.3619341738459397e-05j),(0.9999999991834455-1.3619341738459397e-05j),(-0.9682636911655025+0.24993083917460576j),(-0.9682636911655025-0.24993083917460576j)
