Index,Initial x,Initial vx,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
68,-1.9986642361652671,5.8724602008172136e-05,1.4091693747837932,58.47643401608901,3.011593246844249,25.7291791517644,(-51.43890424380433+0j),(-0.019440533420030496+0j),(0.9998938285768323+0j),(1.0001061863612346+0j),(-0.9517691316816876+0.3068151234504162j),(-0.9517691316816876-0.3068151234504162j)
69,-1.9986642923719995,5.9416395593399227e-05,1.4091694561640706,58.476434731378944,3.011593213788838,26.362676750829067,(-52.706380466683136+0j),(-0.01897303794522263+0j),(0.9999542200763366+0j),(1.0000457833155414+0j),(-0.9517694429269528+0.30681415793690314j),(-0.9517694429269528-0.30681415793690314j)
70,-1.9986643488899245,6.010398979231293e-05,1.4091695379949136,58.47643545063109,3.0115931805504146,26.99967844338696,(-53.98083179246184+0j),(-0.018525096138840683+0j),(0.9999999982242596+5.915356772664503e-05j),(0.9999999982242596-5.915356772664503e-05j),(-0.9517697559260816+0.3068131869793417j),(-0.9517697559260816-0.3068131869793417j)
71,-1.9986644057117575,6.078743994297058e-05,1.4091696202657775,58.476436173748425,3.011593147133257,27.640102958703483,(-55.262095179549014+0j),(-0.018095581111805967+0j),(0.9999999993250741+5.1631065166674114e-05j),(0.9999999993250741-5.1631065166674114e-05j),(-0.9517700706601315+0.306812210636446j),(-0.9517700706601315-0.306812210636446j)
72,-1.998664462829912,6.146679462613636e-05,1.409169702965677,58.47643690064282,3.011593113541826,28.28389166143959,(-56.550043280741974+0j),(-0.017683434723860757+0j),(0.9999999968006934+8.854291122261586e-05j),(0.9999999968006934-8.854291122261586e-05j),(-0.9517703869849989+0.30681122935518396j),(-0.9517703869849989-0.30681122935518396j)
73,-1.9986645202374365,6.214210679314224e-05,1.4091697860845491,58.476437631224165,3.0115930797802064,28.93087723240124,(-57.84443481220329+0j),(-0.017287738250354963+0j),(0.999928947168317+0j),(1.0000710607597674+0j),(-0.9517707050604534+0.3068102426398807j),(-0.9517707050604534-0.3068102426398807j)
74,-1.9986645779283363,6.281343704923853e-05,1.4091698696137076,58.47643836539739,3.011593045851942,29.58110159991969,(-59.145263480007486+0j),(-0.016907515440213974+0j),(0.9999999986262329+6.561968855792828e-05j),(0.9999999986262329-6.561968855792828e-05j),(-0.9517710245218065+0.30680925162179434j),(-0.9517710245218065-0.30680925162179434j)
75,-1.9986646358951292,6.348082649048736e-05,1.409169953542326,58.47643910308782,3.011593011761416,30.234401635408144,(-60.45224976601375+0j),(-0.016541978391225284+0j),(0.9999869301379222+0j),(1.000013070827111+0j),(-0.9517713456249591+0.30680825550703245j),(-0.9517713456249591-0.30680825550703245j)
76,-1.998664694131616,6.41443276311859e-05,1.4091700378614267,58.47643984421199,3.0115929775122754,30.89076347632384,(-61.76532939517729+0j),(-0.01619031085023321+0j),(0.9999999988142686+3.906851590718031e-05j),(0.9999999988142686-3.906851590718031e-05j),(-0.9517716681701034+0.3068072549153858j),(-0.9517716681701034-0.3068072549153858j)
77,-1.9986647526315984,6.480399043532751e-05,1.4091701225620366,58.47644058869069,3.011592943108166,31.550088471343702,(-63.084325144356974+0j),(-0.015851803338601145+0j),(0.9999999984139878+4.6755770929754864e-05j),(0.9999999984139878-4.6755770929754864e-05j),(-0.9517719921860761+0.3068062497573456j),(-0.9517719921860761-0.3068062497573456j)
